"fbctn_yr","stdg_cd","lndcvg_lclsf_cd","lndcvg_mclsf_cd","lndcvg_sclsf_cd","stdg_nm","lndcvg_lclsf_nm","lndcvg_mclsf_nm","lndcvg_sclsf_nm","land_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2025","41115137  ",C,C1,C11,고등동,산림지역,활엽수림,활엽수림,24168.701729334,system,2025-07-17 16:56:31.953,system,2025-07-17 16:56:31.953
"2025","41115137  ",C,C2,C21,고등동,산림지역,침엽수림,침엽수림,40497.867241586,system,2025-07-17 16:56:31.953,system,2025-07-17 16:56:31.953
"2025","41115137  ",C,C3,C31,고등동,산림지역,혼효림,혼효림,7689.876166903,system,2025-07-17 16:56:31.953,system,2025-07-17 16:56:31.953
"2025","41115137  ",D,D1,D11,고등동,초지,자연초지,자연초지,324.932811829,system,2025-07-17 16:56:31.953,system,2025-07-17 16:56:31.953
"2025","41115137  ",D,D2,D23,고등동,초지,인공초지,기타초지,130808.348256792,system,2025-07-17 16:56:31.953,system,2025-07-17 16:56:31.953
"2025","41115137  ",F,F2,F23,고등동,나지,인공나지,기타나지,46735.366455533,system,2025-07-17 16:56:31.953,system,2025-07-17 16:56:31.953
"2025","41135107  ",F,F2,F22,야탑동,나지,인공나지,운동장,115262.658009316,system,2025-07-17 16:57:11.752,system,2025-07-17 16:57:11.752
"2025","41135107  ",F,F2,F23,야탑동,나지,인공나지,기타나지,428078.236569697,system,2025-07-17 16:57:11.752,system,2025-07-17 16:57:11.752
"2025","41135107  ",G,G1,G11,야탑동,수역,내륙수,하천,88349.963937500,system,2025-07-17 16:57:11.752,system,2025-07-17 16:57:11.752
"2025","41135109  ",A,A1,A12,삼평동,시가화건조지역,주거지역,공동주거시설,330742.038341886,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",A,A3,A31,삼평동,시가화건조지역,상업지역,상업·업무시설,491704.619237138,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",A,A4,A41,삼평동,시가화건조지역,문화체육휴양지역,문화체육휴양시설,3073.160372844,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",A,A5,A54,삼평동,시가화건조지역,교통지역,도로,637503.874107393,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",A,A5,A55,삼평동,시가화건조지역,교통지역,기타 교통·통신시설,42274.868389166,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",A,A6,A61,삼평동,시가화건조지역,공공시설지역,환경기초시설,13283.866709474,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",A,A6,A62,삼평동,시가화건조지역,공공시설지역,교육·행정시설,53812.036674531,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",B,B2,B21,삼평동,농업지역,밭,경지정리가 된 밭,1664.515117369,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",B,B3,B31,삼평동,농업지역,시설재배지,시설재배지,1752.602332123,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",C,C1,C11,삼평동,산림지역,활엽수림,활엽수림,172774.333971159,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",C,C2,C21,삼평동,산림지역,침엽수림,침엽수림,10962.479773675,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",C,C3,C31,삼평동,산림지역,혼효림,혼효림,37833.583536777,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",D,D1,D11,삼평동,초지,자연초지,자연초지,51886.664432821,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",D,D2,D23,삼평동,초지,인공초지,기타초지,669562.650551056,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",F,F1,F12,삼평동,나지,자연나지,강기슭,50376.961097479,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",F,F2,F22,삼평동,나지,인공나지,운동장,14757.376180418,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",F,F2,F23,삼평동,나지,인공나지,기타나지,51068.230820326,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",G,G1,G11,삼평동,수역,내륙수,하천,27465.244873441,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41135109  ",G,G1,G12,삼평동,수역,내륙수,호소,28700.157460575,system,2025-07-17 16:57:13.869,system,2025-07-17 16:57:13.869
"2025","41192102  ",A,A1,A11,심곡동,시가화건조지역,주거지역,단독주거시설,10606.230029077,system,2025-07-17 16:57:14.395,system,2025-07-17 16:57:14.395
"2025","41192102  ",A,A1,A12,심곡동,시가화건조지역,주거지역,공동주거시설,579704.269046913,system,2025-07-17 16:57:14.395,system,2025-07-17 16:57:14.395
"2025","41192102  ",A,A3,A31,심곡동,시가화건조지역,상업지역,상업·업무시설,139845.693019417,system,2025-07-17 16:57:14.395,system,2025-07-17 16:57:14.395
"2025","41192102  ",A,A3,A32,심곡동,시가화건조지역,상업지역,혼합지역,212286.201984505,system,2025-07-17 16:57:14.395,system,2025-07-17 16:57:14.395
"2025","41192102  ",A,A5,A53,심곡동,시가화건조지역,교통지역,철도,834.590439714,system,2025-07-17 16:57:14.395,system,2025-07-17 16:57:14.395
"2025","41192102  ",A,A5,A54,심곡동,시가화건조지역,교통지역,도로,375729.364561454,system,2025-07-17 16:57:14.395,system,2025-07-17 16:57:14.395
"2025","41192102  ",A,A5,A55,심곡동,시가화건조지역,교통지역,기타 교통·통신시설,14585.621683513,system,2025-07-17 16:57:14.395,system,2025-07-17 16:57:14.395
"2025","41192102  ",A,A6,A62,심곡동,시가화건조지역,공공시설지역,교육·행정시설,69465.934217662,system,2025-07-17 16:57:14.395,system,2025-07-17 16:57:14.395
"2025","41192102  ",D,D2,D23,심곡동,초지,인공초지,기타초지,24717.102543260,system,2025-07-17 16:57:14.395,system,2025-07-17 16:57:14.395
"2025","41192102  ",F,F2,F22,심곡동,나지,인공나지,운동장,12294.679751695,system,2025-07-17 16:57:14.395,system,2025-07-17 16:57:14.395
"2025","41192102  ",F,F2,F23,심곡동,나지,인공나지,기타나지,15608.561981657,system,2025-07-17 16:57:14.395,system,2025-07-17 16:57:14.395
"2025","41192102  ",G,G1,G11,심곡동,수역,내륙수,하천,15088.108496732,system,2025-07-17 16:57:14.395,system,2025-07-17 16:57:14.395
"2025","41135110  ",A,A1,A11,백현동,시가화건조지역,주거지역,단독주거시설,46407.915711751,system,2025-07-17 16:57:14.645,system,2025-07-17 16:57:14.645
"2025","41135110  ",A,A1,A12,백현동,시가화건조지역,주거지역,공동주거시설,408915.175129061,system,2025-07-17 16:57:14.645,system,2025-07-17 16:57:14.645
"2025","41135110  ",A,A3,A31,백현동,시가화건조지역,상업지역,상업·업무시설,165823.372249566,system,2025-07-17 16:57:14.645,system,2025-07-17 16:57:14.645
"2025","41135110  ",A,A3,A32,백현동,시가화건조지역,상업지역,혼합지역,7552.910403353,system,2025-07-17 16:57:14.645,system,2025-07-17 16:57:14.645
"2025","41135110  ",A,A5,A54,백현동,시가화건조지역,교통지역,도로,469015.650189283,system,2025-07-17 16:57:14.645,system,2025-07-17 16:57:14.645
"2025","41135110  ",A,A5,A55,백현동,시가화건조지역,교통지역,기타 교통·통신시설,22508.798607930,system,2025-07-17 16:57:14.645,system,2025-07-17 16:57:14.645
"2025","41135110  ",A,A6,A62,백현동,시가화건조지역,공공시설지역,교육·행정시설,109743.127344497,system,2025-07-17 16:57:14.645,system,2025-07-17 16:57:14.645
"2025","41135110  ",B,B2,B21,백현동,농업지역,밭,경지정리가 된 밭,67324.135343643,system,2025-07-17 16:57:14.645,system,2025-07-17 16:57:14.645
"2025","41135110  ",B,B2,B22,백현동,농업지역,밭,경지정리가 안 된 밭,7097.858476465,system,2025-07-17 16:57:14.645,system,2025-07-17 16:57:14.645
"2025","41135110  ",B,B3,B31,백현동,농업지역,시설재배지,시설재배지,33109.925404273,system,2025-07-17 16:57:14.645,system,2025-07-17 16:57:14.645
"2025","41135110  ",B,B5,B52,백현동,농업지역,기타재배지,기타재배지,8413.525684548,system,2025-07-17 16:57:14.645,system,2025-07-17 16:57:14.645
"2025","41135110  ",C,C1,C11,백현동,산림지역,활엽수림,활엽수림,633712.985762160,system,2025-07-17 16:57:14.645,system,2025-07-17 16:57:14.645
"2025","41135110  ",C,C2,C21,백현동,산림지역,침엽수림,침엽수림,206159.653969247,system,2025-07-17 16:57:14.645,system,2025-07-17 16:57:14.645
"2025","41115138  ",A,A1,A11,화서동,시가화건조지역,주거지역,단독주거시설,7405.932722126,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",A,A1,A12,화서동,시가화건조지역,주거지역,공동주거시설,788810.683893965,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",A,A3,A31,화서동,시가화건조지역,상업지역,상업·업무시설,139573.191938293,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",A,A4,A41,화서동,시가화건조지역,문화체육휴양지역,문화체육휴양시설,5809.722646791,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",A,A5,A53,화서동,시가화건조지역,교통지역,철도,66161.990761252,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",A,A5,A54,화서동,시가화건조지역,교통지역,도로,487484.408560472,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",A,A5,A55,화서동,시가화건조지역,교통지역,기타 교통·통신시설,53017.762124468,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",A,A6,A61,화서동,시가화건조지역,공공시설지역,환경기초시설,3629.914609417,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",A,A6,A62,화서동,시가화건조지역,공공시설지역,교육·행정시설,175353.460160008,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",B,B2,B21,화서동,농업지역,밭,경지정리가 된 밭,7740.133530804,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",B,B5,B52,화서동,농업지역,기타재배지,기타재배지,6842.096183264,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",C,C1,C11,화서동,산림지역,활엽수림,활엽수림,191494.752213237,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",C,C2,C21,화서동,산림지역,침엽수림,침엽수림,102932.315921755,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",C,C3,C31,화서동,산림지역,혼효림,혼효림,21694.359598331,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",D,D1,D11,화서동,초지,자연초지,자연초지,18380.048132340,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",D,D2,D22,화서동,초지,인공초지,묘지,1532.009801610,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",D,D2,D23,화서동,초지,인공초지,기타초지,565440.632066749,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",F,F1,F12,화서동,나지,자연나지,강기슭,5942.783877821,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",F,F2,F22,화서동,나지,인공나지,운동장,555.805299942,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",F,F2,F23,화서동,나지,인공나지,기타나지,28997.920490261,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",G,G1,G11,화서동,수역,내륙수,하천,18887.591646391,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41115138  ",G,G1,G12,화서동,수역,내륙수,호소,211631.092814149,system,2025-07-17 16:56:32.230,system,2025-07-17 16:56:32.230
"2025","41131103  ",A,A1,A11,수진동,시가화건조지역,주거지역,단독주거시설,4308.652116247,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",A,A1,A12,수진동,시가화건조지역,주거지역,공동주거시설,414667.752154785,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",A,A3,A31,수진동,시가화건조지역,상업지역,상업·업무시설,110943.051351680,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",A,A3,A32,수진동,시가화건조지역,상업지역,혼합지역,3384.965157381,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",A,A5,A54,수진동,시가화건조지역,교통지역,도로,362263.436688448,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",A,A5,A55,수진동,시가화건조지역,교통지역,기타 교통·통신시설,32002.594808944,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",A,A6,A61,수진동,시가화건조지역,공공시설지역,환경기초시설,6212.057927148,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",A,A6,A62,수진동,시가화건조지역,공공시설지역,교육·행정시설,58549.093533899,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",B,B2,B21,수진동,농업지역,밭,경지정리가 된 밭,6133.123201186,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",B,B3,B31,수진동,농업지역,시설재배지,시설재배지,38124.399181409,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",B,B4,B41,수진동,농업지역,과수원,과수원,5745.452932660,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",B,B5,B52,수진동,농업지역,기타재배지,기타재배지,1311.823067512,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",C,C1,C11,수진동,산림지역,활엽수림,활엽수림,32381.426664339,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",C,C2,C21,수진동,산림지역,침엽수림,침엽수림,8855.901763485,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",C,C3,C31,수진동,산림지역,혼효림,혼효림,22668.069181925,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",D,D1,D11,수진동,초지,자연초지,자연초지,8212.597656153,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",D,D2,D23,수진동,초지,인공초지,기타초지,112436.401985814,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",F,F1,F12,수진동,나지,자연나지,강기슭,8425.401000201,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",F,F2,F22,수진동,나지,인공나지,운동장,501.522458463,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",F,F2,F23,수진동,나지,인공나지,기타나지,8762.608384224,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41131103  ",G,G1,G11,수진동,수역,내륙수,하천,11668.222103474,system,2025-07-17 16:56:33.350,system,2025-07-17 16:56:33.350
"2025","41115140  ",A,A1,A12,우만동,시가화건조지역,주거지역,공동주거시설,653564.630048386,system,2025-07-17 16:56:33.543,system,2025-07-17 16:56:33.543
"2025","41115140  ",A,A2,A21,우만동,시가화건조지역,공업지역,공업시설,2018.256333506,system,2025-07-17 16:56:33.543,system,2025-07-17 16:56:33.543
"2025","41115140  ",A,A3,A31,우만동,시가화건조지역,상업지역,상업·업무시설,196939.709169178,system,2025-07-17 16:56:33.543,system,2025-07-17 16:56:33.543
"2025","41115140  ",A,A4,A41,우만동,시가화건조지역,문화체육휴양지역,문화체육휴양시설,67135.031957697,system,2025-07-17 16:56:33.543,system,2025-07-17 16:56:33.543
"2025","41115140  ",A,A5,A54,우만동,시가화건조지역,교통지역,도로,411274.106367537,system,2025-07-17 16:56:33.543,system,2025-07-17 16:56:33.543
"2025","41115140  ",A,A5,A55,우만동,시가화건조지역,교통지역,기타 교통·통신시설,130169.977564809,system,2025-07-17 16:56:33.543,system,2025-07-17 16:56:33.543
"2025","41115140  ",A,A6,A61,우만동,시가화건조지역,공공시설지역,환경기초시설,783.965440751,system,2025-07-17 16:56:33.543,system,2025-07-17 16:56:33.543
"2025","41115140  ",A,A6,A62,우만동,시가화건조지역,공공시설지역,교육·행정시설,125090.528527994,system,2025-07-17 16:56:33.543,system,2025-07-17 16:56:33.543
"2025","41115140  ",B,B2,B21,우만동,농업지역,밭,경지정리가 된 밭,1405.587629622,system,2025-07-17 16:56:33.543,system,2025-07-17 16:56:33.543
"2025","41115140  ",C,C1,C11,우만동,산림지역,활엽수림,활엽수림,36422.306307221,system,2025-07-17 16:56:33.543,system,2025-07-17 16:56:33.543
"2025","41115140  ",C,C2,C21,우만동,산림지역,침엽수림,침엽수림,41975.119502473,system,2025-07-17 16:56:33.543,system,2025-07-17 16:56:33.543
"2025","41115140  ",C,C3,C31,우만동,산림지역,혼효림,혼효림,1247.297600006,system,2025-07-17 16:56:33.543,system,2025-07-17 16:56:33.543
"2025","41115140  ",D,D1,D11,우만동,초지,자연초지,자연초지,3704.622432945,system,2025-07-17 16:56:33.543,system,2025-07-17 16:56:33.543
"2025","41115140  ",D,D2,D23,우만동,초지,인공초지,기타초지,320891.596901197,system,2025-07-17 16:56:33.543,system,2025-07-17 16:56:33.543
"2025","41115140  ",F,F2,F22,우만동,나지,인공나지,운동장,44631.543667326,system,2025-07-17 16:56:33.543,system,2025-07-17 16:56:33.543
"2025","41115140  ",F,F2,F23,우만동,나지,인공나지,기타나지,75112.737185754,system,2025-07-17 16:56:33.543,system,2025-07-17 16:56:33.543
"2025","41115141  ",A,A1,A11,인계동,시가화건조지역,주거지역,단독주거시설,300.902034570,system,2025-07-17 16:56:34.207,system,2025-07-17 16:56:34.207
"2025","41115141  ",A,A1,A12,인계동,시가화건조지역,주거지역,공동주거시설,743252.581739960,system,2025-07-17 16:56:34.207,system,2025-07-17 16:56:34.207
"2025","41115141  ",A,A2,A21,인계동,시가화건조지역,공업지역,공업시설,1783.840505010,system,2025-07-17 16:56:34.207,system,2025-07-17 16:56:34.207
"2025","41115141  ",A,A3,A31,인계동,시가화건조지역,상업지역,상업·업무시설,596675.818065761,system,2025-07-17 16:56:34.207,system,2025-07-17 16:56:34.207
"2025","41115141  ",A,A4,A41,인계동,시가화건조지역,문화체육휴양지역,문화체육휴양시설,5618.113269755,system,2025-07-17 16:56:34.207,system,2025-07-17 16:56:34.207
"2025","41115141  ",A,A5,A54,인계동,시가화건조지역,교통지역,도로,656178.564563523,system,2025-07-17 16:56:34.207,system,2025-07-17 16:56:34.207
"2025","41115141  ",A,A5,A55,인계동,시가화건조지역,교통지역,기타 교통·통신시설,67464.418736838,system,2025-07-17 16:56:34.207,system,2025-07-17 16:56:34.207
"2025","41115141  ",A,A6,A62,인계동,시가화건조지역,공공시설지역,교육·행정시설,143192.197843733,system,2025-07-17 16:56:34.207,system,2025-07-17 16:56:34.207
"2025","41115141  ",C,C1,C11,인계동,산림지역,활엽수림,활엽수림,18599.840589811,system,2025-07-17 16:56:34.207,system,2025-07-17 16:56:34.207
"2025","41115141  ",C,C2,C21,인계동,산림지역,침엽수림,침엽수림,9579.883039615,system,2025-07-17 16:56:34.207,system,2025-07-17 16:56:34.207
"2025","41115141  ",C,C3,C31,인계동,산림지역,혼효림,혼효림,2447.741490590,system,2025-07-17 16:56:34.207,system,2025-07-17 16:56:34.207
"2025","41115141  ",D,D1,D11,인계동,초지,자연초지,자연초지,3834.859984278,system,2025-07-17 16:56:34.207,system,2025-07-17 16:56:34.207
"2025","41115141  ",D,D2,D23,인계동,초지,인공초지,기타초지,508543.069616255,system,2025-07-17 16:56:34.207,system,2025-07-17 16:56:34.207
"2025","41115141  ",F,F1,F12,인계동,나지,자연나지,강기슭,2134.950315727,system,2025-07-17 16:56:34.207,system,2025-07-17 16:56:34.207
"2025","41115141  ",F,F2,F23,인계동,나지,인공나지,기타나지,35103.529405942,system,2025-07-17 16:56:34.207,system,2025-07-17 16:56:34.207
"2025","41115141  ",G,G1,G11,인계동,수역,내륙수,하천,1136.052768254,system,2025-07-17 16:56:34.207,system,2025-07-17 16:56:34.207
"2025","41115141  ",G,G1,G12,인계동,수역,내륙수,호소,2137.707592232,system,2025-07-17 16:56:34.207,system,2025-07-17 16:56:34.207
"2025","41117101  ",A,A1,A11,매탄동,시가화건조지역,주거지역,단독주거시설,2232.521416179,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117101  ",A,A1,A12,매탄동,시가화건조지역,주거지역,공동주거시설,1471527.313018040,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117101  ",A,A2,A21,매탄동,시가화건조지역,공업지역,공업시설,1771256.684823860,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117101  ",A,A3,A31,매탄동,시가화건조지역,상업지역,상업·업무시설,239886.717876435,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117101  ",A,A4,A41,매탄동,시가화건조지역,문화체육휴양지역,문화체육휴양시설,2323.191260537,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117101  ",A,A5,A54,매탄동,시가화건조지역,교통지역,도로,742378.963183191,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117101  ",A,A5,A55,매탄동,시가화건조지역,교통지역,기타 교통·통신시설,50068.434983473,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117101  ",A,A6,A61,매탄동,시가화건조지역,공공시설지역,환경기초시설,90.914253488,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117101  ",A,A6,A62,매탄동,시가화건조지역,공공시설지역,교육·행정시설,206913.899018953,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117101  ",C,C1,C11,매탄동,산림지역,활엽수림,활엽수림,41747.733240821,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117101  ",C,C2,C21,매탄동,산림지역,침엽수림,침엽수림,7869.365645882,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117101  ",C,C3,C31,매탄동,산림지역,혼효림,혼효림,45.825174332,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117101  ",D,D1,D11,매탄동,초지,자연초지,자연초지,22470.463395633,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117101  ",D,D2,D23,매탄동,초지,인공초지,기타초지,519361.473112983,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117101  ",F,F1,F12,매탄동,나지,자연나지,강기슭,14486.027491089,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117101  ",F,F2,F23,매탄동,나지,인공나지,기타나지,10052.049742532,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117101  ",G,G1,G11,매탄동,수역,내륙수,하천,32159.435638117,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117101  ",G,G1,G12,매탄동,수역,내륙수,호소,566.459662640,system,2025-07-17 16:56:34.666,system,2025-07-17 16:56:34.666
"2025","41117102  ",A,A1,A11,원천동,시가화건조지역,주거지역,단독주거시설,3336.094936751,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",A,A1,A12,원천동,시가화건조지역,주거지역,공동주거시설,635005.739762168,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",A,A2,A21,원천동,시가화건조지역,공업지역,공업시설,94160.020544069,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",A,A3,A31,원천동,시가화건조지역,상업지역,상업·업무시설,414755.908872720,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",A,A4,A41,원천동,시가화건조지역,문화체육휴양지역,문화체육휴양시설,5178.344767276,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",A,A5,A54,원천동,시가화건조지역,교통지역,도로,488708.394129697,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",A,A5,A55,원천동,시가화건조지역,교통지역,기타 교통·통신시설,129786.934848425,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",A,A6,A61,원천동,시가화건조지역,공공시설지역,환경기초시설,24764.141170786,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",A,A6,A62,원천동,시가화건조지역,공공시설지역,교육·행정시설,269830.104206689,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",B,B2,B21,원천동,농업지역,밭,경지정리가 된 밭,2326.780089203,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",B,B5,B52,원천동,농업지역,기타재배지,기타재배지,3139.603840439,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",C,C1,C11,원천동,산림지역,활엽수림,활엽수림,318395.567282396,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",C,C2,C21,원천동,산림지역,침엽수림,침엽수림,74527.342891753,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",C,C3,C31,원천동,산림지역,혼효림,혼효림,19584.591737211,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",D,D1,D11,원천동,초지,자연초지,자연초지,31598.476952295,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",D,D2,D22,원천동,초지,인공초지,묘지,691.224996697,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",D,D2,D23,원천동,초지,인공초지,기타초지,496332.844931121,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",F,F1,F12,원천동,나지,자연나지,강기슭,23607.305208657,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",F,F2,F22,원천동,나지,인공나지,운동장,50732.443140318,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",F,F2,F23,원천동,나지,인공나지,기타나지,105019.845370057,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",G,G1,G11,원천동,수역,내륙수,하천,11406.079119154,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117102  ",G,G1,G12,원천동,수역,내륙수,호소,12299.095568872,system,2025-07-17 16:56:36.534,system,2025-07-17 16:56:36.534
"2025","41117103  ",A,A1,A11,이의동,시가화건조지역,주거지역,단독주거시설,41127.554076978,system,2025-07-17 16:56:38.783,system,2025-07-17 16:56:38.783
"2025","41117103  ",A,A1,A12,이의동,시가화건조지역,주거지역,공동주거시설,749869.911843091,system,2025-07-17 16:56:38.783,system,2025-07-17 16:56:38.783
"2025","41117103  ",A,A2,A21,이의동,시가화건조지역,공업지역,공업시설,31533.032149407,system,2025-07-17 16:56:38.783,system,2025-07-17 16:56:38.783
