"fbctn_yr","admdst_cd","admdst_se_cd","type_evl_grd5","admdst_nm","biotop_type_grd_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2025","4117000000",ADM002,"1",안양시,19417340.224817790,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4117000000",ADM002,"2",안양시,4669982.684412333,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4117000000",ADM002,"3",안양시,5249901.394630479,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4117000000",ADM002,"4",안양시,8113387.882562219,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4117000000",ADM002,"5",안양시,21087472.869295759,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4119000000",ADM002,"1",부천시,3929048.885763164,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4119000000",ADM002,"2",부천시,5493856.001968835,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4119000000",ADM002,"3",부천시,10320408.877767251,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4119000000",ADM002,"4",부천시,9872992.264664400,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4119000000",ADM002,"5",부천시,23975134.459118569,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4121000000",ADM002,"1",광명시,7751483.733211370,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4121000000",ADM002,"2",광명시,3528480.169146342,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4121000000",ADM002,"3",광명시,7465543.046135613,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4121000000",ADM002,"4",광명시,6060231.739576172,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4121000000",ADM002,"5",광명시,13735989.487318023,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4122000000",ADM002,"1",평택시,46384281.006641454,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4122000000",ADM002,"2",평택시,62926689.068342463,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4122000000",ADM002,"3",평택시,184864922.709743874,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4122000000",ADM002,"4",평택시,47144124.049104523,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4122000000",ADM002,"5",평택시,137856010.965651678,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4125000000",ADM002,"1",동두천시,41243744.717530322,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4125000000",ADM002,"2",동두천시,16916895.423369041,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4125000000",ADM002,"3",동두천시,14865942.558244661,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4125000000",ADM002,"4",동두천시,6857477.163891395,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4125000000",ADM002,"5",동두천시,16033809.965949213,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4127000000",ADM002,"1",안산시,26808530.419568910,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4127000000",ADM002,"2",안산시,22859852.833862165,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4127000000",ADM002,"3",안산시,36291083.309141004,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4127000000",ADM002,"4",안산시,30254065.251164670,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4127000000",ADM002,"5",안산시,33277092.347993839,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4128000000",ADM002,"1",고양시,64072768.608164640,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4128000000",ADM002,"2",고양시,25627536.013674846,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4128000000",ADM002,"3",고양시,66325708.997335430,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4128000000",ADM002,"4",고양시,36230921.709533480,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4128000000",ADM002,"5",고양시,74306638.507123841,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4129000000",ADM002,"1",과천시,16300867.222962355,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4129000000",ADM002,"2",과천시,4241264.432299389,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4129000000",ADM002,"3",과천시,6325707.391079207,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4129000000",ADM002,"4",과천시,3326667.228129856,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4129000000",ADM002,"5",과천시,5654939.993868720,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4131000000",ADM002,"1",구리시,8658632.513310454,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4131000000",ADM002,"2",구리시,2982156.891122408,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4131000000",ADM002,"3",구리시,7526201.600091502,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4131000000",ADM002,"4",구리시,3955293.167586201,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4131000000",ADM002,"5",구리시,10094876.364696837,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4136000000",ADM002,"1",남양주시,182100079.929475565,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4136000000",ADM002,"2",남양주시,98400739.008262652,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4136000000",ADM002,"3",남양주시,73617392.028616398,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4136000000",ADM002,"4",남양주시,34649043.436281312,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4136000000",ADM002,"5",남양주시,70897013.375671418,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4137000000",ADM002,"1",오산시,3098154.584305038,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4137000000",ADM002,"2",오산시,6940183.018681300,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4137000000",ADM002,"3",오산시,9809524.606932029,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4137000000",ADM002,"4",오산시,6772976.765503100,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4137000000",ADM002,"5",오산시,16042039.028580961,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4139000000",ADM002,"1",시흥시,19370835.133678629,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4139000000",ADM002,"2",시흥시,11908580.568329990,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4139000000",ADM002,"3",시흥시,48728499.460593726,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4139000000",ADM002,"4",시흥시,23068157.598225819,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4139000000",ADM002,"5",시흥시,38037528.334129808,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4141000000",ADM002,"1",군포시,9493170.178025777,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4141000000",ADM002,"2",군포시,5555784.918842393,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4141000000",ADM002,"3",군포시,7367222.843691511,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4141000000",ADM002,"4",군포시,5341484.382533894,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4141000000",ADM002,"5",군포시,8672592.205903012,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4143000000",ADM002,"1",의왕시,19908220.955625591,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4143000000",ADM002,"2",의왕시,7454526.955671525,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4143000000",ADM002,"3",의왕시,10865615.350594129,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4143000000",ADM002,"4",의왕시,5257982.799075362,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4143000000",ADM002,"5",의왕시,10381415.892133916,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4145000000",ADM002,"1",하남시,41496546.536611964,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4145000000",ADM002,"2",하남시,8105309.944429302,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4145000000",ADM002,"3",하남시,16703479.077766243,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4145000000",ADM002,"4",하남시,8423454.808010087,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4145000000",ADM002,"5",하남시,17970632.405901848,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4146000000",ADM002,"1",용인시,168844503.212334410,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4146000000",ADM002,"2",용인시,130994962.779551805,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4146000000",ADM002,"3",용인시,136875668.292492526,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4146000000",ADM002,"4",용인시,52530483.118313005,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4146000000",ADM002,"5",용인시,102523316.320329830,system,2025-07-17 15:10:00.826,system,2025-07-17 15:10:00.826
"2025","4148000000",ADM002,"1",파주시,223412348.862936751,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4148000000",ADM002,"2",파주시,142479783.442300363,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4148000000",ADM002,"3",파주시,160736780.568869842,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4148000000",ADM002,"4",파주시,45324214.225581024,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4148000000",ADM002,"5",파주시,117247249.487279568,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4150000000",ADM002,"1",이천시,76198335.001700291,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4150000000",ADM002,"2",이천시,90133843.076244515,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4150000000",ADM002,"3",이천시,171756221.464871432,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4150000000",ADM002,"4",이천시,48198119.500448802,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4150000000",ADM002,"5",이천시,75622689.990796891,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4155000000",ADM002,"1",안성시,130941727.173158234,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4155000000",ADM002,"2",안성시,137205086.970938180,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4155000000",ADM002,"3",안성시,166892872.116843550,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4155000000",ADM002,"4",안성시,43111381.913920332,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4155000000",ADM002,"5",안성시,75194367.947226976,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4157000000",ADM002,"1",김포시,69576758.393202394,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4157000000",ADM002,"2",김포시,28448637.922263546,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4157000000",ADM002,"3",김포시,85498658.294009925,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4157000000",ADM002,"4",김포시,25823394.828880495,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4157000000",ADM002,"5",김포시,68438208.284113250,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4159000000",ADM002,"1",화성시,90557476.943824625,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4159000000",ADM002,"2",화성시,130772630.611921719,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4159000000",ADM002,"3",화성시,225879800.347089847,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4159000000",ADM002,"4",화성시,78856916.764054810,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4159000000",ADM002,"5",화성시,166857937.908789425,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4161000000",ADM002,"1",광주시,197109001.881566833,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4161000000",ADM002,"2",광주시,81587583.905796877,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4161000000",ADM002,"3",광주시,64593428.203684194,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4161000000",ADM002,"4",광주시,21728776.064893884,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4161000000",ADM002,"5",광주시,64977215.714975409,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4163000000",ADM002,"1",양주시,96655950.418939869,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4163000000",ADM002,"2",양주시,64162628.393788772,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4163000000",ADM002,"3",양주시,56476489.268244133,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4163000000",ADM002,"4",양주시,25303277.967507175,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4163000000",ADM002,"5",양주시,67893686.903952364,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4165000000",ADM002,"1",포천시,366373456.567996930,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4165000000",ADM002,"2",포천시,186097793.423876595,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4165000000",ADM002,"3",포천시,129120441.411652461,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4165000000",ADM002,"4",포천시,49021327.403679703,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4165000000",ADM002,"5",포천시,95205029.745162924,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4167000000",ADM002,"1",여주시,174367713.302283366,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4167000000",ADM002,"2",여주시,152545655.646016880,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4167000000",ADM002,"3",여주시,183872592.608163792,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4167000000",ADM002,"4",여주시,42638178.532763305,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4167000000",ADM002,"5",여주시,53956462.050527847,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4180000000",ADM002,"1",연천군,314792448.683439500,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4180000000",ADM002,"2",연천군,109792728.078634270,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4180000000",ADM002,"3",연천군,133262297.747154250,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4180000000",ADM002,"4",연천군,62255302.469413820,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4180000000",ADM002,"5",연천군,46196492.961159800,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4182000000",ADM002,"1",가평군,474616156.126863100,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4182000000",ADM002,"2",가평군,202487212.128269700,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4182000000",ADM002,"3",가평군,97171445.565490400,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4182000000",ADM002,"4",가평군,24646461.004320390,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4182000000",ADM002,"5",가평군,41853604.953176340,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4183000000",ADM002,"1",양평군,407935451.827546340,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4183000000",ADM002,"2",양평군,213351596.736607510,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4183000000",ADM002,"3",양평군,156039046.340386620,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4183000000",ADM002,"4",양평군,43245156.067788560,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4183000000",ADM002,"5",양평군,56274540.954547420,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111100000",ADM003,"1",장안구,10178197.916094452,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111100000",ADM003,"2",장안구,4774191.058791447,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111100000",ADM003,"3",장안구,5404871.578741855,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111100000",ADM003,"4",장안구,4514830.939866932,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111100000",ADM003,"5",장안구,8477493.025147878,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111300000",ADM003,"1",권선구,1925428.393575675,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111300000",ADM003,"2",권선구,3164121.340946735,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111300000",ADM003,"3",권선구,14523903.646538664,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111300000",ADM003,"4",권선구,6919422.299721045,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111300000",ADM003,"5",권선구,20620642.435857839,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111500000",ADM003,"1",팔달구,525634.566099026,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111500000",ADM003,"2",팔달구,240853.522397568,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111500000",ADM003,"3",팔달구,2082736.496049542,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111500000",ADM003,"4",팔달구,2943706.406910590,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111500000",ADM003,"5",팔달구,7070870.064927222,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111700000",ADM003,"1",영통구,2192774.029184204,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111700000",ADM003,"2",영통구,2595315.900836542,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111700000",ADM003,"3",영통구,6031663.810929024,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111700000",ADM003,"4",영통구,7022477.976828606,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4111700000",ADM003,"5",영통구,9855999.779492716,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4113100000",ADM003,"1",수정구,14134672.996643984,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4113100000",ADM003,"2",수정구,5284693.764966405,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4113100000",ADM003,"3",수정구,6101563.361575450,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4113100000",ADM003,"4",수정구,3908870.024396571,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4113100000",ADM003,"5",수정구,15920776.700558352,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4113300000",ADM003,"1",중원구,10688334.828483846,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4113300000",ADM003,"2",중원구,2240384.077933283,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4113300000",ADM003,"3",중원구,3505209.972270177,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4113300000",ADM003,"4",중원구,3923966.301007032,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4113300000",ADM003,"5",중원구,6042042.816718876,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4113500000",ADM003,"1",분당구,21818155.731195474,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4113500000",ADM003,"2",분당구,7741025.590520333,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4113500000",ADM003,"3",분당구,13473709.430987558,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4113500000",ADM003,"4",분당구,9575816.950453229,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4113500000",ADM003,"5",분당구,17092899.074772853,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4115000000",ADM003,"1","",30391669.983893612,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4115000000",ADM003,"2","",13889284.400780080,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4115000000",ADM003,"3","",10561329.847290768,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4115000000",ADM003,"4","",8617663.441044794,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4115000000",ADM003,"5","",18364416.158725399,system,2025-07-17 15:10:00.903,system,2025-07-17 15:10:00.903
"2025","4117100000",ADM003,"1",만안구,14078202.296399006,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4117100000",ADM003,"2",만안구,3738620.106406684,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4117100000",ADM003,"3",만안구,2540956.269748015,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4117100000",ADM003,"4",만안구,3578921.632034337,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4117100000",ADM003,"5",만안구,12666381.834664640,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4117300000",ADM003,"1",동안구,5339137.928418784,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4117300000",ADM003,"2",동안구,931362.578005649,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4117300000",ADM003,"3",동안구,2708945.124882464,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4117300000",ADM003,"4",동안구,4534466.250527882,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4117300000",ADM003,"5",동안구,8421091.034631119,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4119200000",ADM003,"1",원미구,1473879.750967518,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4119200000",ADM003,"2",원미구,921595.534473228,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4119200000",ADM003,"3",원미구,3791001.204901064,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4119200000",ADM003,"4",원미구,4424521.843905075,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4119200000",ADM003,"5",원미구,10012861.925781791,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4119400000",ADM003,"1",소사구,1372651.504140958,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4119400000",ADM003,"2",소사구,1219394.137768858,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4119400000",ADM003,"3",소사구,2342965.715293360,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4119400000",ADM003,"4",소사구,2666966.565495853,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
