"fbctn_yr","admdst_cd","admdst_se_cd","type_evl_grd7","admdst_nm","biotop_type_grd_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2025","4128100000",ADM003,"2",덕양구,16183924.994896450,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128100000",ADM003,"3",덕양구,18198742.987323076,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128100000",ADM003,"4",덕양구,20579598.226896508,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128100000",ADM003,"5",덕양구,11975539.850755976,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128100000",ADM003,"6",덕양구,14309917.770999965,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128100000",ADM003,"7",덕양구,30325882.859077723,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128500000",ADM003,"1",일산동구,5991827.243903886,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128500000",ADM003,"2",일산동구,5425757.411084613,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128500000",ADM003,"3",일산동구,7257054.086732825,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128500000",ADM003,"4",일산동구,7383110.993170675,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128500000",ADM003,"5",일산동구,4642499.926048701,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128500000",ADM003,"6",일산동구,9711341.740448180,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128500000",ADM003,"7",일산동구,19553080.074180552,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128700000",ADM003,"1",일산서구,4377805.554520993,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128700000",ADM003,"2",일산서구,2286629.826163454,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128700000",ADM003,"3",일산서구,10106769.423567716,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128700000",ADM003,"4",일산서구,4531657.061174977,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128700000",ADM003,"5",일산서구,3135123.886202247,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128700000",ADM003,"6",일산서구,7158291.776478921,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4128700000",ADM003,"7",일산서구,9725882.332465045,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4129000000",ADM003,"1","",16300867.222962355,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4129000000",ADM003,"2","",4204306.473134335,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4129000000",ADM003,"3","",4747525.623443438,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4129000000",ADM003,"4","",1615139.726800821,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4129000000",ADM003,"5","",1987986.253180288,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4129000000",ADM003,"6","",2114893.592060727,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4129000000",ADM003,"7","",4878727.376757555,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4131000000",ADM003,"1","",8658632.513310455,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4131000000",ADM003,"2","",2973940.604821869,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4131000000",ADM003,"3","",3198081.380139231,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4131000000",ADM003,"4","",4336336.506252821,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4131000000",ADM003,"5","",1142759.156459663,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4131000000",ADM003,"6","",4787417.909724723,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4131000000",ADM003,"7","",8119992.466098664,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4136000000",ADM003,"1","",182100079.929475555,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4136000000",ADM003,"2","",96502241.890241732,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4136000000",ADM003,"3","",28052384.424468456,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4136000000",ADM003,"4","",47463504.722168947,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4136000000",ADM003,"5","",21020464.382031154,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4136000000",ADM003,"6","",24226397.440021700,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4136000000",ADM003,"7","",60299194.989899898,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4137000000",ADM003,"1","",3098154.584305038,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4137000000",ADM003,"2","",5038386.086862644,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4137000000",ADM003,"3","",7016768.800266652,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4137000000",ADM003,"4","",4694552.738484037,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4137000000",ADM003,"5","",1751779.892197608,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4137000000",ADM003,"6","",8982103.197192422,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4137000000",ADM003,"7","",12081132.704694038,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4139000000",ADM003,"1","",19370835.133678629,system,2025-07-17 16:19:17.990,system,2025-07-17 16:19:17.990
"2025","4139000000",ADM003,"2","",9525911.631306860,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4139000000",ADM003,"3","",27657120.967950822,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4139000000",ADM003,"4","",23454047.429666044,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4139000000",ADM003,"5","",5755184.614500915,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4139000000",ADM003,"6","",24239906.806978940,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4139000000",ADM003,"7","",31110594.510875717,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4141000000",ADM003,"1","",9493170.178025787,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4141000000",ADM003,"2","",4822386.225873772,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4141000000",ADM003,"3","",4988479.880379947,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4141000000",ADM003,"4","",3112141.656280191,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4141000000",ADM003,"5","",1247924.678996217,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4141000000",ADM003,"6","",5837965.961052419,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4141000000",ADM003,"7","",6928185.948388265,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4143000000",ADM003,"1","",19908220.955625591,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4143000000",ADM003,"2","",7222511.524532819,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4143000000",ADM003,"3","",5660951.113815103,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4143000000",ADM003,"4","",5436679.667917738,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4143000000",ADM003,"5","",2571954.599895626,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4143000000",ADM003,"6","",4156902.071131739,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4143000000",ADM003,"7","",8910542.020181915,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4145000000",ADM003,"1","",41496546.536611965,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4145000000",ADM003,"2","",7929350.575880764,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4145000000",ADM003,"3","",8275536.031392481,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4145000000",ADM003,"4","",8603902.414922290,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4145000000",ADM003,"5","",3853011.180282416,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4145000000",ADM003,"6","",9078886.720542978,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4145000000",ADM003,"7","",13462189.313086547,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146100000",ADM003,"1",처인구,136439112.056603435,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146100000",ADM003,"2",처인구,91792243.430280716,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146100000",ADM003,"3",처인구,77482609.632701357,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146100000",ADM003,"4",처인구,56176905.228754208,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146100000",ADM003,"5",처인구,25206706.341034476,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146100000",ADM003,"6",처인구,18727170.867397153,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146100000",ADM003,"7",처인구,62044210.922718568,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146300000",ADM003,"1",기흥구,17383333.177030813,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146300000",ADM003,"2",기흥구,9892208.703748938,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146300000",ADM003,"3",기흥구,14687732.770814690,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146300000",ADM003,"4",기흥구,6643264.392212515,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146300000",ADM003,"5",기흥구,3321392.163076226,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146300000",ADM003,"6",기흥구,14908463.005164245,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146300000",ADM003,"7",기흥구,14946358.363684037,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146500000",ADM003,"1",수지구,15022057.978700271,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146500000",ADM003,"2",수지구,4184559.502162967,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146500000",ADM003,"3",수지구,4260892.152589500,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146500000",ADM003,"4",수지구,2750215.258779405,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146500000",ADM003,"5",수지구,1393028.375893530,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146500000",ADM003,"6",수지구,7918545.481529274,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4146500000",ADM003,"7",수지구,6587923.918145332,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4148000000",ADM003,"1","",223412348.862936561,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4148000000",ADM003,"2","",98449063.307839470,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4148000000",ADM003,"3","",125971108.190708841,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4148000000",ADM003,"4","",78796392.512621713,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4148000000",ADM003,"5","",29596190.190560261,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4148000000",ADM003,"6","",28520494.606605226,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4148000000",ADM003,"7","",104454778.915695079,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4150000000",ADM003,"1","",76198335.001700260,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4150000000",ADM003,"2","",54161341.127478028,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4150000000",ADM003,"3","",117939963.943213683,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4150000000",ADM003,"4","",89788759.470424294,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4150000000",ADM003,"5","",36989748.201353516,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4150000000",ADM003,"6","",19772319.582953596,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4150000000",ADM003,"7","",67058741.706938556,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4155000000",ADM003,"1","",130941727.173158314,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4155000000",ADM003,"2","",95437802.697311818,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4155000000",ADM003,"3","",120454188.257994532,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4155000000",ADM003,"4","",88205968.132475429,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4155000000",ADM003,"5","",30587450.768699096,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4155000000",ADM003,"6","",21070584.671551404,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4155000000",ADM003,"7","",66647714.420896788,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4157000000",ADM003,"1","",69576758.393202484,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4157000000",ADM003,"2","",19012189.869259328,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4157000000",ADM003,"3","",63616265.039401361,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4157000000",ADM003,"4","",31318841.307612699,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4157000000",ADM003,"5","",14565986.503953839,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4157000000",ADM003,"6","",18780938.977431154,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4157000000",ADM003,"7","",60914677.631608855,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4159000000",ADM003,"1","",90557476.943824653,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4159000000",ADM003,"2","",66162733.869558548,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4159000000",ADM003,"3","",182062346.444059881,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4159000000",ADM003,"4","",108427350.645392937,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4159000000",ADM003,"5","",48032800.179008990,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4159000000",ADM003,"6","",45437819.959876477,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4159000000",ADM003,"7","",152244234.533958989,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4161000000",ADM003,"1","",197109001.881566713,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4161000000",ADM003,"2","",75715160.524086622,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4161000000",ADM003,"3","",28685186.350461787,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4161000000",ADM003,"4","",41780665.234932674,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4161000000",ADM003,"5","",15111408.746979440,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4161000000",ADM003,"6","",19581209.379347434,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4161000000",ADM003,"7","",52013373.653542452,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4163000000",ADM003,"1","",96655950.418939858,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4163000000",ADM003,"2","",54095320.526921590,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4163000000",ADM003,"3","",28552534.219371984,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4163000000",ADM003,"4","",37991262.915739314,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4163000000",ADM003,"5","",17851479.691819005,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4163000000",ADM003,"6","",14485061.568226891,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4163000000",ADM003,"7","",60860423.611413693,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4165000000",ADM003,"1","",366373456.567997240,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4165000000",ADM003,"2","",158298823.919432198,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4165000000",ADM003,"3","",81247487.039960281,system,2025-07-17 16:19:18.066,system,2025-07-17 16:19:18.066
"2025","4165000000",ADM003,"4","",75671923.876136537,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4165000000",ADM003,"5","",40695350.823139800,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4165000000",ADM003,"6","",16878443.641010486,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4165000000",ADM003,"7","",86652562.684692347,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4167000000",ADM003,"1","",174367713.302283466,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4167000000",ADM003,"2","",106357932.933984065,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4167000000",ADM003,"3","",133540118.265146358,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4167000000",ADM003,"4","",96520197.055050142,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4167000000",ADM003,"5","",35029254.754445658,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4167000000",ADM003,"6","",13241671.136252068,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4167000000",ADM003,"7","",48323714.692593421,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4180000000",ADM003,"1","",314792448.683439400,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4180000000",ADM003,"2","",71033403.417408650,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4180000000",ADM003,"3","",73131377.837272710,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4180000000",ADM003,"4","",98890244.571106970,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4180000000",ADM003,"5","",56614994.764684050,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4180000000",ADM003,"6","",7877240.545448581,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4180000000",ADM003,"7","",43959560.120440930,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4182000000",ADM003,"1","",474616156.126863000,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4182000000",ADM003,"2","",195308318.072548900,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4182000000",ADM003,"3","",51553225.245951970,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4182000000",ADM003,"4","",52797114.375259270,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4182000000",ADM003,"5","",19876155.114466540,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4182000000",ADM003,"6","",13383578.527745940,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4182000000",ADM003,"7","",33240332.315284220,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4183000000",ADM003,"1","",407935451.827546250,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4183000000",ADM003,"2","",192699595.380857650,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4183000000",ADM003,"3","",85666664.791083170,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4183000000",ADM003,"4","",91024382.905053350,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4183000000",ADM003,"5","",38189684.782009180,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4183000000",ADM003,"6","",13194260.079589361,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
"2025","4183000000",ADM003,"7","",48135752.160737450,system,2025-07-17 16:19:18.141,system,2025-07-17 16:19:18.141
