"fbctn_yr","admdst_cd","admdst_se_cd","lndcvg_lclsf_cd","lndcvg_mclsf_cd","lndcvg_sclsf_cd","admdst_nm","lndcvg_lclsf_nm","lndcvg_mclsf_nm","lndcvg_sclsf_nm","land_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2025","41000",ADM001,A,A1,A11,경기도,시가화건조지역,주거지역,단독주거시설,264711608.755576884,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,A,A1,A12,경기도,시가화건조지역,주거지역,공동주거시설,200459109.014815733,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,A,A2,A21,경기도,시가화건조지역,공업지역,공업시설,337486673.050691099,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,A,A3,A31,경기도,시가화건조지역,상업지역,상업·업무시설,200254160.889103964,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,A,A3,A32,경기도,시가화건조지역,상업지역,혼합지역,9084079.400087246,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,A,A4,A41,경기도,시가화건조지역,문화체육휴양지역,문화체육휴양시설,31230834.122252428,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,A,A5,A51,경기도,시가화건조지역,교통지역,공항,35376.631669798,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,A,A5,A52,경기도,시가화건조지역,교통지역,항만,1011465.435636214,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,A,A5,A53,경기도,시가화건조지역,교통지역,철도,9816406.649754505,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,A,A5,A54,경기도,시가화건조지역,교통지역,도로,464234484.025223044,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,A,A5,A55,경기도,시가화건조지역,교통지역,기타 교통·통신시설,105035049.172856537,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,A,A6,A61,경기도,시가화건조지역,공공시설지역,환경기초시설,14241960.922110700,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,A,A6,A62,경기도,시가화건조지역,공공시설지역,교육·행정시설,58748098.183219827,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,A,A6,A63,경기도,시가화건조지역,공공시설지역,기타공공시설,8527561.637672298,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,B,B1,B11,경기도,농업지역,논,경지정리가 된 논,446340493.586764500,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,B,B1,B12,경기도,농업지역,논,경지정리가 안 된 논,402756442.036741027,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,B,B2,B21,경기도,농업지역,밭,경지정리가 된 밭,665544673.307034332,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,B,B2,B22,경기도,농업지역,밭,경지정리가 안 된 밭,93531812.315046958,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,B,B3,B31,경기도,농업지역,시설재배지,시설재배지,160058019.119543215,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,B,B4,B41,경기도,농업지역,과수원,과수원,56757384.428561602,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,B,B5,B51,경기도,농업지역,기타재배지,목장·양식장,61237779.766597440,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,B,B5,B52,경기도,농업지역,기타재배지,기타재배지,113852314.035727695,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,C,C1,C11,경기도,산림지역,활엽수림,활엽수림,2126223398.492203194,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,C,C2,C21,경기도,산림지역,침엽수림,침엽수림,1152515407.941686426,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,C,C3,C31,경기도,산림지역,혼효림,혼효림,1348599845.742623702,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,D,D1,D11,경기도,초지,자연초지,자연초지,267769786.758082146,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,D,D2,D21,경기도,초지,인공초지,골프장,121076764.799049826,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,D,D2,D22,경기도,초지,인공초지,묘지,151201568.887131531,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,D,D2,D23,경기도,초지,인공초지,기타초지,317843792.652117047,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,E,E1,E11,경기도,습지,내륙습지,내륙습지,25586356.358603378,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,E,E2,E21,경기도,습지,연안습지,갯벌,2336507.962891447,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,E,E2,E22,경기도,습지,연안습지,염전,3586863.819669956,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,F,F1,F11,경기도,나지,자연나지,해변,392872.432381990,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,F,F1,F12,경기도,나지,자연나지,강기슭,30746109.661642848,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,F,F1,F13,경기도,나지,자연나지,암벽·바위,5039297.294150940,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,F,F2,F21,경기도,나지,인공나지,채광지역,8876328.407569370,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,F,F2,F22,경기도,나지,인공나지,운동장,9906081.057502033,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,F,F2,F23,경기도,나지,인공나지,기타나지,572453878.385744513,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,G,G1,G11,경기도,수역,내륙수,하천,315860174.758986786,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,G,G1,G12,경기도,수역,내륙수,호소,40144191.603257011,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","41000",ADM001,G,G2,G21,경기도,수역,해양수,해양수,1091756.249386573,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,A,A1,A11,수원시,시가화건조지역,주거지역,단독주거시설,769983.509497102,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,A,A1,A12,수원시,시가화건조지역,주거지역,공동주거시설,19239317.544960064,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,A,A2,A21,수원시,시가화건조지역,공업지역,공업시설,3245036.855639764,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,A,A3,A31,수원시,시가화건조지역,상업지역,상업·업무시설,7610730.030928301,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,A,A3,A32,수원시,시가화건조지역,상업지역,혼합지역,71026.955445300,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,A,A4,A41,수원시,시가화건조지역,문화체육휴양지역,문화체육휴양시설,328519.961618491,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,A,A5,A53,수원시,시가화건조지역,교통지역,철도,414599.714798070,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,A,A5,A54,수원시,시가화건조지역,교통지역,도로,16314397.581261609,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,A,A5,A55,수원시,시가화건조지역,교통지역,기타 교통·통신시설,2402131.764342839,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,A,A6,A61,수원시,시가화건조지역,공공시설지역,환경기초시설,412479.632598718,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,A,A6,A62,수원시,시가화건조지역,공공시설지역,교육·행정시설,4720095.913242129,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,A,A6,A63,수원시,시가화건조지역,공공시설지역,기타공공시설,13434.209427731,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,B,B1,B11,수원시,농업지역,논,경지정리가 된 논,3521003.653239066,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,B,B1,B12,수원시,농업지역,논,경지정리가 안 된 논,1094045.335651951,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,B,B2,B21,수원시,농업지역,밭,경지정리가 된 밭,4860980.443987760,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,B,B2,B22,수원시,농업지역,밭,경지정리가 안 된 밭,73298.301981691,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,B,B3,B31,수원시,농업지역,시설재배지,시설재배지,869447.827753586,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,B,B4,B41,수원시,농업지역,과수원,과수원,170346.277699794,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,B,B5,B51,수원시,농업지역,기타재배지,목장·양식장,26185.319836751,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,B,B5,B52,수원시,농업지역,기타재배지,기타재배지,1895242.084298631,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,C,C1,C11,수원시,산림지역,활엽수림,활엽수림,12472582.171084135,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,C,C2,C21,수원시,산림지역,침엽수림,침엽수림,7504871.243389380,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,C,C3,C31,수원시,산림지역,혼효림,혼효림,2798871.409905733,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,D,D1,D11,수원시,초지,자연초지,자연초지,783134.414762743,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,D,D2,D21,수원시,초지,인공초지,골프장,455012.403737536,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,D,D2,D22,수원시,초지,인공초지,묘지,616286.630967041,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,D,D2,D23,수원시,초지,인공초지,기타초지,15674659.645397159,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,E,E1,E11,수원시,습지,내륙습지,내륙습지,126300.650487325,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,F,F1,F12,수원시,나지,자연나지,강기슭,251252.082590475,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,F,F1,F13,수원시,나지,자연나지,암벽·바위,12098.874818042,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,F,F2,F22,수원시,나지,인공나지,운동장,326250.440560980,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,F,F2,F23,수원시,나지,인공나지,기타나지,9445075.635744154,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,G,G1,G11,수원시,수역,내륙수,하천,1153476.700381634,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4111000000",ADM002,G,G1,G12,수원시,수역,내륙수,호소,1392959.966901874,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,A,A1,A11,성남시,시가화건조지역,주거지역,단독주거시설,1539028.995626362,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,A,A1,A12,성남시,시가화건조지역,주거지역,공동주거시설,13627719.343160455,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,A,A2,A21,성남시,시가화건조지역,공업지역,공업시설,1128810.799060257,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,A,A3,A31,성남시,시가화건조지역,상업지역,상업·업무시설,5287034.219206189,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,A,A3,A32,성남시,시가화건조지역,상업지역,혼합지역,141209.752713252,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,A,A4,A41,성남시,시가화건조지역,문화체육휴양지역,문화체육휴양시설,112545.409046683,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,A,A5,A53,성남시,시가화건조지역,교통지역,철도,61702.357635041,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,A,A5,A54,성남시,시가화건조지역,교통지역,도로,13929167.772390090,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,A,A5,A55,성남시,시가화건조지역,교통지역,기타 교통·통신시설,1225537.073561625,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,A,A6,A61,성남시,시가화건조지역,공공시설지역,환경기초시설,303239.246606359,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,A,A6,A62,성남시,시가화건조지역,공공시설지역,교육·행정시설,2980768.783102477,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,A,A6,A63,성남시,시가화건조지역,공공시설지역,기타공공시설,3930.562126785,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,B,B1,B12,성남시,농업지역,논,경지정리가 안 된 논,102326.274541401,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,B,B2,B21,성남시,농업지역,밭,경지정리가 된 밭,4626103.887518052,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,B,B2,B22,성남시,농업지역,밭,경지정리가 안 된 밭,382472.709632239,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,B,B3,B31,성남시,농업지역,시설재배지,시설재배지,1049530.156148655,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,B,B4,B41,성남시,농업지역,과수원,과수원,164309.588750426,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,B,B5,B52,성남시,농업지역,기타재배지,기타재배지,1682205.327994504,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,C,C1,C11,성남시,산림지역,활엽수림,활엽수림,38752145.221170773,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,C,C2,C21,성남시,산림지역,침엽수림,침엽수림,7638345.441518237,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,C,C3,C31,성남시,산림지역,혼효림,혼효림,13465640.358931855,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,D,D1,D11,성남시,초지,자연초지,자연초지,1031164.248126142,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,D,D2,D21,성남시,초지,인공초지,골프장,896347.782185786,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,D,D2,D22,성남시,초지,인공초지,묘지,1815760.068314181,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,D,D2,D23,성남시,초지,인공초지,기타초지,12864570.881178045,system,2025-07-17 19:00:02.383,system,2025-07-17 19:00:02.383
"2025","4113000000",ADM002,E,E1,E11,성남시,습지,내륙습지,내륙습지,344825.912702188,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4113000000",ADM002,F,F1,F12,성남시,나지,자연나지,강기슭,930890.923906453,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4113000000",ADM002,F,F1,F13,성남시,나지,자연나지,암벽·바위,2298.379352245,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4113000000",ADM002,F,F2,F22,성남시,나지,인공나지,운동장,463579.058177084,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4113000000",ADM002,F,F2,F23,성남시,나지,인공나지,기타나지,13124321.432811069,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4113000000",ADM002,G,G1,G11,성남시,수역,내륙수,하천,1336545.684283060,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4113000000",ADM002,G,G1,G12,성남시,수역,내륙수,호소,438043.971005456,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,A,A1,A11,의정부시,시가화건조지역,주거지역,단독주거시설,1084635.843593842,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,A,A1,A12,의정부시,시가화건조지역,주거지역,공동주거시설,6286577.844756429,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,A,A2,A21,의정부시,시가화건조지역,공업지역,공업시설,324858.432839552,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,A,A3,A31,의정부시,시가화건조지역,상업지역,상업·업무시설,3217575.320387351,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,A,A3,A32,의정부시,시가화건조지역,상업지역,혼합지역,63790.205945251,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,A,A4,A41,의정부시,시가화건조지역,문화체육휴양지역,문화체육휴양시설,371270.123218518,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,A,A5,A53,의정부시,시가화건조지역,교통지역,철도,335205.318570860,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,A,A5,A54,의정부시,시가화건조지역,교통지역,도로,6409087.393597859,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,A,A5,A55,의정부시,시가화건조지역,교통지역,기타 교통·통신시설,958729.568079011,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,A,A6,A61,의정부시,시가화건조지역,공공시설지역,환경기초시설,194779.569027891,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,A,A6,A62,의정부시,시가화건조지역,공공시설지역,교육·행정시설,1347980.224125802,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,A,A6,A63,의정부시,시가화건조지역,공공시설지역,기타공공시설,1670.869950855,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,B,B1,B11,의정부시,농업지역,논,경지정리가 된 논,160760.422045613,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,B,B1,B12,의정부시,농업지역,논,경지정리가 안 된 논,474420.842648144,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,B,B2,B21,의정부시,농업지역,밭,경지정리가 된 밭,2689635.139218455,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,B,B2,B22,의정부시,농업지역,밭,경지정리가 안 된 밭,295777.778545494,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,B,B3,B31,의정부시,농업지역,시설재배지,시설재배지,283326.947270453,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,B,B4,B41,의정부시,농업지역,과수원,과수원,281475.198075473,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,B,B5,B51,의정부시,농업지역,기타재배지,목장·양식장,26409.012008627,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,B,B5,B52,의정부시,농업지역,기타재배지,기타재배지,656755.042710747,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,C,C1,C11,의정부시,산림지역,활엽수림,활엽수림,16122613.428934402,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,C,C2,C21,의정부시,산림지역,침엽수림,침엽수림,14400853.027753449,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,C,C3,C31,의정부시,산림지역,혼효림,혼효림,10713485.245710244,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,D,D1,D11,의정부시,초지,자연초지,자연초지,1397044.987038672,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,D,D2,D22,의정부시,초지,인공초지,묘지,1037379.180442081,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,D,D2,D23,의정부시,초지,인공초지,기타초지,5407206.731443757,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,E,E1,E11,의정부시,습지,내륙습지,내륙습지,23584.587717617,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,F,F1,F12,의정부시,나지,자연나지,강기슭,471681.944720228,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,F,F1,F13,의정부시,나지,자연나지,암벽·바위,442746.980904418,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,F,F2,F22,의정부시,나지,인공나지,운동장,167899.831462997,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,F,F2,F23,의정부시,나지,인공나지,기타나지,5059066.762230826,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,G,G1,G11,의정부시,수역,내륙수,하천,1095581.527024174,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4115000000",ADM002,G,G1,G12,의정부시,수역,내륙수,호소,20498.499735525,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,A,A1,A11,안양시,시가화건조지역,주거지역,단독주거시설,403024.905845977,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,A,A1,A12,안양시,시가화건조지역,주거지역,공동주거시설,6278037.403018273,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,A,A2,A21,안양시,시가화건조지역,공업지역,공업시설,1275571.761198023,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,A,A3,A31,안양시,시가화건조지역,상업지역,상업·업무시설,3363187.635419602,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,A,A3,A32,안양시,시가화건조지역,상업지역,혼합지역,24369.822438845,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,A,A4,A41,안양시,시가화건조지역,문화체육휴양지역,문화체육휴양시설,120841.110103076,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,A,A5,A53,안양시,시가화건조지역,교통지역,철도,194382.260514902,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,A,A5,A54,안양시,시가화건조지역,교통지역,도로,5956522.001837098,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,A,A5,A55,안양시,시가화건조지역,교통지역,기타 교통·통신시설,722256.830159229,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,A,A6,A61,안양시,시가화건조지역,공공시설지역,환경기초시설,212250.573952146,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,A,A6,A62,안양시,시가화건조지역,공공시설지역,교육·행정시설,1593851.672363068,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,B,B2,B21,안양시,농업지역,밭,경지정리가 된 밭,685948.439935125,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,B,B2,B22,안양시,농업지역,밭,경지정리가 안 된 밭,72504.275128124,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,B,B3,B31,안양시,농업지역,시설재배지,시설재배지,89594.557972214,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,B,B4,B41,안양시,농업지역,과수원,과수원,12876.067485916,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,B,B5,B51,안양시,농업지역,기타재배지,목장·양식장,104.599797538,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,B,B5,B52,안양시,농업지역,기타재배지,기타재배지,84208.630984194,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,C,C1,C11,안양시,산림지역,활엽수림,활엽수림,9661610.677894017,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,C,C2,C21,안양시,산림지역,침엽수림,침엽수림,6172257.949934366,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,C,C3,C31,안양시,산림지역,혼효림,혼효림,5808771.308684443,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,D,D1,D11,안양시,초지,자연초지,자연초지,1487971.760441945,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,D,D2,D22,안양시,초지,인공초지,묘지,194148.665789059,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,D,D2,D23,안양시,초지,인공초지,기타초지,4374629.199803284,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
"2025","4117000000",ADM002,E,E1,E11,안양시,습지,내륙습지,내륙습지,119.518545152,system,2025-07-17 19:00:02.539,system,2025-07-17 19:00:02.539
