"fbctn_yr","stdg_cd","type_evl_grd5","stdg_nm","biotop_type_grd_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2025","41480115  ","1",문발동,1280901.944646670,system,2025-07-17 13:51:26.955,system,2025-07-17 13:51:26.955
"2025","41480115  ","2",문발동,1109812.900726000,system,2025-07-17 13:51:26.955,system,2025-07-17 13:51:26.955
"2025","41480115  ","3",문발동,985838.194889209,system,2025-07-17 13:51:26.955,system,2025-07-17 13:51:26.955
"2025","41480115  ","4",문발동,736241.020207998,system,2025-07-17 13:51:26.955,system,2025-07-17 13:51:26.955
"2025","41480115  ","5",문발동,1462181.183329290,system,2025-07-17 13:51:26.955,system,2025-07-17 13:51:26.955
"2025","41273106  ","1",목내동,170453.819181532,system,2025-07-17 13:51:27.715,system,2025-07-17 13:51:27.715
"2025","41273106  ","2",목내동,529482.724303122,system,2025-07-17 13:51:27.715,system,2025-07-17 13:51:27.715
"2025","41273106  ","3",목내동,70080.142473338,system,2025-07-17 13:51:27.715,system,2025-07-17 13:51:27.715
"2025","41273106  ","4",목내동,1918519.772659310,system,2025-07-17 13:51:27.715,system,2025-07-17 13:51:27.715
"2025","41273106  ","5",목내동,349733.441209325,system,2025-07-17 13:51:27.715,system,2025-07-17 13:51:27.715
"2025","41480117  ","1",목동동,164909.332193058,system,2025-07-17 13:51:27.934,system,2025-07-17 13:51:27.934
"2025","41480117  ","2",목동동,65440.279800945,system,2025-07-17 13:51:27.934,system,2025-07-17 13:51:27.934
"2025","41480117  ","3",목동동,1194210.773491160,system,2025-07-17 13:51:27.934,system,2025-07-17 13:51:27.934
"2025","41480117  ","4",목동동,948167.932305485,system,2025-07-17 13:51:27.934,system,2025-07-17 13:51:27.934
"2025","41480117  ","5",목동동,891270.326947898,system,2025-07-17 13:51:27.934,system,2025-07-17 13:51:27.934
"2025","41273107  ","1",초지동,300061.126211248,system,2025-07-17 13:51:28.400,system,2025-07-17 13:51:28.400
"2025","41273107  ","2",초지동,467437.374969204,system,2025-07-17 13:51:28.400,system,2025-07-17 13:51:28.400
"2025","41273107  ","3",초지동,1887400.807471000,system,2025-07-17 13:51:28.400,system,2025-07-17 13:51:28.400
"2025","41273107  ","4",초지동,2206801.042617040,system,2025-07-17 13:51:28.400,system,2025-07-17 13:51:28.400
"2025","41273107  ","5",초지동,1789119.797496860,system,2025-07-17 13:51:28.400,system,2025-07-17 13:51:28.400
"2025","41273108  ","1",원곡동,196945.902076182,system,2025-07-17 13:51:29.791,system,2025-07-17 13:51:29.791
"2025","41273108  ","2",원곡동,262086.425430814,system,2025-07-17 13:51:29.791,system,2025-07-17 13:51:29.791
"2025","41273108  ","3",원곡동,483481.590130691,system,2025-07-17 13:51:29.791,system,2025-07-17 13:51:29.791
"2025","41273108  ","4",원곡동,542286.234754715,system,2025-07-17 13:51:29.791,system,2025-07-17 13:51:29.791
"2025","41273108  ","5",원곡동,1314343.949172960,system,2025-07-17 13:51:29.791,system,2025-07-17 13:51:29.791
"2025","41273109  ","1",선부동,725985.257599807,system,2025-07-17 13:51:30.473,system,2025-07-17 13:51:30.473
"2025","41273109  ","2",선부동,835340.860427503,system,2025-07-17 13:51:30.473,system,2025-07-17 13:51:30.473
"2025","41273109  ","3",선부동,1012134.974427520,system,2025-07-17 13:51:30.473,system,2025-07-17 13:51:30.473
"2025","41273109  ","4",선부동,1014214.685248500,system,2025-07-17 13:51:30.473,system,2025-07-17 13:51:30.473
"2025","41273109  ","5",선부동,2169569.655417750,system,2025-07-17 13:51:30.473,system,2025-07-17 13:51:30.473
"2025","41273110  ","1",대부동동,2644424.438092440,system,2025-07-17 13:51:32.334,system,2025-07-17 13:51:32.334
"2025","41273110  ","2",대부동동,2151026.604703860,system,2025-07-17 13:51:32.334,system,2025-07-17 13:51:32.334
"2025","41273110  ","3",대부동동,3283921.455156200,system,2025-07-17 13:51:32.334,system,2025-07-17 13:51:32.334
"2025","41273110  ","4",대부동동,1266433.766532870,system,2025-07-17 13:51:32.334,system,2025-07-17 13:51:32.334
"2025","41273110  ","5",대부동동,1293409.589006970,system,2025-07-17 13:51:32.334,system,2025-07-17 13:51:32.334
"2025","41273111  ","1",대부북동,3045472.662227920,system,2025-07-17 13:51:36.955,system,2025-07-17 13:51:36.955
"2025","41273111  ","2",대부북동,2225236.402157750,system,2025-07-17 13:51:36.955,system,2025-07-17 13:51:36.955
"2025","41273111  ","3",대부북동,2295601.448509700,system,2025-07-17 13:51:36.955,system,2025-07-17 13:51:36.955
"2025","41273111  ","4",대부북동,1561240.631306540,system,2025-07-17 13:51:36.955,system,2025-07-17 13:51:36.955
"2025","41273111  ","5",대부북동,1685633.025935860,system,2025-07-17 13:51:36.955,system,2025-07-17 13:51:36.955
"2025","41273112  ","1",대부남동,3353869.865462810,system,2025-07-17 13:51:41.308,system,2025-07-17 13:51:41.308
"2025","41273112  ","2",대부남동,1791466.589949190,system,2025-07-17 13:51:41.308,system,2025-07-17 13:51:41.308
"2025","41273112  ","3",대부남동,5444629.456729920,system,2025-07-17 13:51:41.308,system,2025-07-17 13:51:41.308
"2025","41273112  ","4",대부남동,2379933.848123250,system,2025-07-17 13:51:41.308,system,2025-07-17 13:51:41.308
"2025","41273112  ","5",대부남동,1330915.492774720,system,2025-07-17 13:51:41.308,system,2025-07-17 13:51:41.308
"2025","41273113  ","1",선감동,1270141.613297290,system,2025-07-17 13:51:47.851,system,2025-07-17 13:51:47.851
"2025","41273113  ","2",선감동,1123287.076219220,system,2025-07-17 13:51:47.851,system,2025-07-17 13:51:47.851
"2025","41273113  ","3",선감동,1113703.588727070,system,2025-07-17 13:51:47.851,system,2025-07-17 13:51:47.851
"2025","41273113  ","4",선감동,681157.536437625,system,2025-07-17 13:51:47.851,system,2025-07-17 13:51:47.851
"2025","41273113  ","5",선감동,479154.886467850,system,2025-07-17 13:51:47.851,system,2025-07-17 13:51:47.851
"2025","41111129  ","1",파장동,1856526.702437800,system,2025-07-17 13:41:41.458,system,2025-07-17 13:41:41.458
"2025","41111129  ","2",파장동,1370406.434971250,system,2025-07-17 13:41:41.458,system,2025-07-17 13:41:41.458
"2025","41111129  ","3",파장동,398641.989194671,system,2025-07-17 13:41:41.458,system,2025-07-17 13:41:41.458
"2025","41111129  ","4",파장동,449560.478197028,system,2025-07-17 13:41:41.458,system,2025-07-17 13:41:41.458
"2025","41111129  ","5",파장동,1038303.484159860,system,2025-07-17 13:41:41.458,system,2025-07-17 13:41:41.458
"2025","41830350  ","1",서종면,49047157.769330100,system,2025-07-17 13:41:43.609,system,2025-07-17 13:41:43.609
"2025","41830350  ","2",서종면,20886972.473483700,system,2025-07-17 13:41:43.609,system,2025-07-17 13:41:43.609
"2025","41830350  ","3",서종면,12582099.472835200,system,2025-07-17 13:41:43.609,system,2025-07-17 13:41:43.609
"2025","41830350  ","4",서종면,4624921.875987070,system,2025-07-17 13:41:43.609,system,2025-07-17 13:41:43.609
"2025","41830350  ","5",서종면,5667872.344815490,system,2025-07-17 13:41:43.609,system,2025-07-17 13:41:43.609
"2025","41830360  ","1",단월면,52947369.513403800,system,2025-07-17 13:42:05.610,system,2025-07-17 13:42:05.610
"2025","41830360  ","2",단월면,32196010.266807100,system,2025-07-17 13:42:05.610,system,2025-07-17 13:42:05.610
"2025","41830360  ","3",단월면,16189281.861560500,system,2025-07-17 13:42:05.610,system,2025-07-17 13:42:05.610
"2025","41830360  ","4",단월면,3669672.229227990,system,2025-07-17 13:42:05.610,system,2025-07-17 13:42:05.610
"2025","41830360  ","5",단월면,2695781.926707060,system,2025-07-17 13:42:05.610,system,2025-07-17 13:42:05.610
"2025","41830370  ","1",청운면,42171942.175777300,system,2025-07-17 13:42:44.954,system,2025-07-17 13:42:44.954
"2025","41830370  ","2",청운면,34548739.738128700,system,2025-07-17 13:42:44.954,system,2025-07-17 13:42:44.954
"2025","41830370  ","3",청운면,12511261.947634500,system,2025-07-17 13:42:44.954,system,2025-07-17 13:42:44.954
"2025","41830370  ","4",청운면,3262519.705942640,system,2025-07-17 13:42:44.954,system,2025-07-17 13:42:44.954
"2025","41830370  ","5",청운면,3965030.520151570,system,2025-07-17 13:42:44.954,system,2025-07-17 13:42:44.954
"2025","41830380  ","1",양동면,48166142.291142400,system,2025-07-17 13:43:03.277,system,2025-07-17 13:43:03.277
"2025","41830380  ","2",양동면,40887677.340676700,system,2025-07-17 13:43:03.277,system,2025-07-17 13:43:03.277
"2025","41830380  ","3",양동면,20497483.858677600,system,2025-07-17 13:43:03.277,system,2025-07-17 13:43:03.277
"2025","41830380  ","4",양동면,6014713.779907000,system,2025-07-17 13:43:03.277,system,2025-07-17 13:43:03.277
"2025","41830380  ","5",양동면,4619943.550168330,system,2025-07-17 13:43:03.277,system,2025-07-17 13:43:03.277
"2025","41830395  ","1",지평면,28566253.929347800,system,2025-07-17 13:43:38.392,system,2025-07-17 13:43:38.392
"2025","41830395  ","2",지평면,17906052.415365900,system,2025-07-17 13:43:38.392,system,2025-07-17 13:43:38.392
"2025","41830395  ","3",지평면,20478669.731971800,system,2025-07-17 13:43:38.392,system,2025-07-17 13:43:38.392
"2025","41830395  ","4",지평면,4517984.889815540,system,2025-07-17 13:43:38.392,system,2025-07-17 13:43:38.392
"2025","41830395  ","5",지평면,6219860.838818820,system,2025-07-17 13:43:38.392,system,2025-07-17 13:43:38.392
"2025","41830400  ","1",용문면,54309369.369003600,system,2025-07-17 13:44:15.240,system,2025-07-17 13:44:15.240
"2025","41830400  ","2",용문면,21251919.357680000,system,2025-07-17 13:44:15.240,system,2025-07-17 13:44:15.240
"2025","41830400  ","3",용문면,16464246.426026700,system,2025-07-17 13:44:15.240,system,2025-07-17 13:44:15.240
"2025","41830400  ","4",용문면,4550894.105271060,system,2025-07-17 13:44:15.240,system,2025-07-17 13:44:15.240
"2025","41830400  ","5",용문면,5771073.944231230,system,2025-07-17 13:44:15.240,system,2025-07-17 13:44:15.240
"2025","41830410  ","1",개군면,9813278.877648540,system,2025-07-17 13:44:47.203,system,2025-07-17 13:44:47.203
"2025","41830410  ","2",개군면,4930724.596320750,system,2025-07-17 13:44:47.203,system,2025-07-17 13:44:47.203
"2025","41830410  ","3",개군면,11301639.132662100,system,2025-07-17 13:44:47.203,system,2025-07-17 13:44:47.203
"2025","41830410  ","4",개군면,2631629.783562170,system,2025-07-17 13:44:47.203,system,2025-07-17 13:44:47.203
"2025","41830410  ","5",개군면,3607328.091552750,system,2025-07-17 13:44:47.203,system,2025-07-17 13:44:47.203
"2025","41111130  ","1",정자동,20237.272612397,system,2025-07-17 13:44:54.215,system,2025-07-17 13:44:54.215
"2025","41111130  ","2",정자동,28143.148644256,system,2025-07-17 13:44:54.215,system,2025-07-17 13:44:54.215
"2025","41111130  ","3",정자동,718078.030425514,system,2025-07-17 13:44:54.215,system,2025-07-17 13:44:54.215
"2025","41111130  ","4",정자동,1039181.205189450,system,2025-07-17 13:44:54.215,system,2025-07-17 13:44:54.215
"2025","41111130  ","5",정자동,1568612.539658290,system,2025-07-17 13:44:54.215,system,2025-07-17 13:44:54.215
"2025","41111131  ","1",이목동,1122380.553210180,system,2025-07-17 13:44:55.643,system,2025-07-17 13:44:55.643
"2025","41111131  ","2",이목동,514176.381978035,system,2025-07-17 13:44:55.643,system,2025-07-17 13:44:55.643
"2025","41111131  ","3",이목동,710541.249336081,system,2025-07-17 13:44:55.643,system,2025-07-17 13:44:55.643
"2025","41111131  ","4",이목동,291472.553945016,system,2025-07-17 13:44:55.643,system,2025-07-17 13:44:55.643
"2025","41111131  ","5",이목동,893155.588659243,system,2025-07-17 13:44:55.643,system,2025-07-17 13:44:55.643
"2025","41111132  ","1",율전동,219733.596671258,system,2025-07-17 13:44:56.667,system,2025-07-17 13:44:56.667
"2025","41111132  ","2",율전동,187316.322048801,system,2025-07-17 13:44:56.667,system,2025-07-17 13:44:56.667
"2025","41111132  ","3",율전동,423297.998150227,system,2025-07-17 13:44:56.667,system,2025-07-17 13:44:56.667
"2025","41111132  ","4",율전동,340735.568970730,system,2025-07-17 13:44:56.667,system,2025-07-17 13:44:56.667
"2025","41111132  ","5",율전동,739342.674419931,system,2025-07-17 13:44:56.667,system,2025-07-17 13:44:56.667
"2025","41111133  ","1",천천동,1752.957794991,system,2025-07-17 13:44:57.589,system,2025-07-17 13:44:57.589
"2025","41111133  ","2",천천동,114021.091644750,system,2025-07-17 13:44:57.589,system,2025-07-17 13:44:57.589
"2025","41111133  ","3",천천동,535416.926928424,system,2025-07-17 13:44:57.589,system,2025-07-17 13:44:57.589
"2025","41111133  ","4",천천동,678341.990519947,system,2025-07-17 13:44:57.589,system,2025-07-17 13:44:57.589
"2025","41111133  ","5",천천동,656970.656518821,system,2025-07-17 13:44:57.589,system,2025-07-17 13:44:57.589
"2025","41115120  ","4",팔달로1가,6005.623182281,system,2025-07-17 13:44:58.108,system,2025-07-17 13:44:58.108
"2025","41115120  ","5",팔달로1가,43268.115457339,system,2025-07-17 13:44:58.108,system,2025-07-17 13:44:58.108
"2025","41111134  ","1",영화동,3263.516333470,system,2025-07-17 13:44:58.154,system,2025-07-17 13:44:58.154
"2025","41111134  ","2",영화동,10482.032917157,system,2025-07-17 13:44:58.154,system,2025-07-17 13:44:58.154
"2025","41111134  ","3",영화동,110230.724143143,system,2025-07-17 13:44:58.154,system,2025-07-17 13:44:58.154
"2025","41111134  ","4",영화동,185242.930406489,system,2025-07-17 13:44:58.154,system,2025-07-17 13:44:58.154
"2025","41111134  ","5",영화동,971368.401035843,system,2025-07-17 13:44:58.154,system,2025-07-17 13:44:58.154
"2025","41111135  ","1",송죽동,252477.686696409,system,2025-07-17 13:44:58.834,system,2025-07-17 13:44:58.834
"2025","41111135  ","2",송죽동,150435.366252013,system,2025-07-17 13:44:58.834,system,2025-07-17 13:44:58.834
"2025","41111135  ","3",송죽동,410932.524696846,system,2025-07-17 13:44:58.834,system,2025-07-17 13:44:58.834
"2025","41111135  ","4",송죽동,196002.029562720,system,2025-07-17 13:44:58.834,system,2025-07-17 13:44:58.834
"2025","41111135  ","5",송죽동,668279.559140411,system,2025-07-17 13:44:58.834,system,2025-07-17 13:44:58.834
"2025","41115121  ","3",팔달로2가,2320.881835875,system,2025-07-17 13:44:59.290,system,2025-07-17 13:44:59.290
"2025","41115121  ","4",팔달로2가,1721.770186549,system,2025-07-17 13:44:59.290,system,2025-07-17 13:44:59.290
"2025","41115121  ","5",팔달로2가,43290.750798470,system,2025-07-17 13:44:59.290,system,2025-07-17 13:44:59.290
"2025","41550113  ","3",인지동,413.344565861,system,2025-07-17 13:44:59.341,system,2025-07-17 13:44:59.341
"2025","41550113  ","4",인지동,6550.696567863,system,2025-07-17 13:44:59.341,system,2025-07-17 13:44:59.341
"2025","41550113  ","5",인지동,100246.052927326,system,2025-07-17 13:44:59.341,system,2025-07-17 13:44:59.341
"2025","41111136  ","1",조원동,394196.400552262,system,2025-07-17 13:44:59.427,system,2025-07-17 13:44:59.427
"2025","41111136  ","2",조원동,334236.390322894,system,2025-07-17 13:44:59.427,system,2025-07-17 13:44:59.427
"2025","41111136  ","3",조원동,379691.625965288,system,2025-07-17 13:44:59.427,system,2025-07-17 13:44:59.427
"2025","41111136  ","4",조원동,744351.161022499,system,2025-07-17 13:44:59.427,system,2025-07-17 13:44:59.427
"2025","41111136  ","5",조원동,1041168.262604820,system,2025-07-17 13:44:59.427,system,2025-07-17 13:44:59.427
"2025","41115122  ","1",팔달로3가,1228.673944669,system,2025-07-17 13:45:00.065,system,2025-07-17 13:45:00.065
"2025","41115122  ","3",팔달로3가,14860.409886020,system,2025-07-17 13:45:00.065,system,2025-07-17 13:45:00.065
"2025","41115122  ","4",팔달로3가,7842.592167866,system,2025-07-17 13:45:00.065,system,2025-07-17 13:45:00.065
"2025","41115122  ","5",팔달로3가,70105.453517251,system,2025-07-17 13:45:00.065,system,2025-07-17 13:45:00.065
"2025","41111137  ","1",연무동,57240.237558455,system,2025-07-17 13:45:00.128,system,2025-07-17 13:45:00.128
"2025","41111137  ","2",연무동,39780.280549023,system,2025-07-17 13:45:00.128,system,2025-07-17 13:45:00.128
"2025","41111137  ","3",연무동,114156.198811104,system,2025-07-17 13:45:00.128,system,2025-07-17 13:45:00.128
"2025","41111137  ","4",연무동,165595.701530982,system,2025-07-17 13:45:00.128,system,2025-07-17 13:45:00.128
"2025","41111137  ","5",연무동,570857.874037068,system,2025-07-17 13:45:00.128,system,2025-07-17 13:45:00.128
"2025","41115131  ","3",장안동,15622.201433665,system,2025-07-17 13:45:00.504,system,2025-07-17 13:45:00.504
"2025","41115131  ","4",장안동,2827.621306324,system,2025-07-17 13:45:00.504,system,2025-07-17 13:45:00.504
"2025","41115131  ","5",장안동,93760.297158719,system,2025-07-17 13:45:00.504,system,2025-07-17 13:45:00.504
"2025","41111138  ","1",상광교동,3981157.537052760,system,2025-07-17 13:45:00.580,system,2025-07-17 13:45:00.580
"2025","41111138  ","2",상광교동,976675.689133788,system,2025-07-17 13:45:00.580,system,2025-07-17 13:45:00.580
"2025","41111138  ","3",상광교동,630431.254310127,system,2025-07-17 13:45:00.580,system,2025-07-17 13:45:00.580
"2025","41111138  ","4",상광교동,139212.371992043,system,2025-07-17 13:45:00.580,system,2025-07-17 13:45:00.580
"2025","41111138  ","5",상광교동,109819.712157545,system,2025-07-17 13:45:00.580,system,2025-07-17 13:45:00.580
"2025","41115127  ","1",남수동,3101.950458277,system,2025-07-17 13:45:01.359,system,2025-07-17 13:45:01.359
"2025","41115127  ","2",남수동,3584.578248110,system,2025-07-17 13:45:01.359,system,2025-07-17 13:45:01.359
"2025","41115127  ","3",남수동,64580.619317435,system,2025-07-17 13:45:01.359,system,2025-07-17 13:45:01.359
"2025","41115127  ","4",남수동,12439.105366793,system,2025-07-17 13:45:01.359,system,2025-07-17 13:45:01.359
"2025","41115127  ","5",남수동,104760.170118645,system,2025-07-17 13:45:01.359,system,2025-07-17 13:45:01.359
"2025","41111139  ","1",하광교동,2269231.455174470,system,2025-07-17 13:45:01.458,system,2025-07-17 13:45:01.458
"2025","41111139  ","2",하광교동,1048517.920329480,system,2025-07-17 13:45:01.458,system,2025-07-17 13:45:01.458
"2025","41111139  ","3",하광교동,973453.056780430,system,2025-07-17 13:45:01.458,system,2025-07-17 13:45:01.458
"2025","41111139  ","4",하광교동,285134.948530028,system,2025-07-17 13:45:01.458,system,2025-07-17 13:45:01.458
"2025","41111139  ","5",하광교동,219614.272756046,system,2025-07-17 13:45:01.458,system,2025-07-17 13:45:01.458
"2025","41113126  ","1",세류동,13413.849466720,system,2025-07-17 13:45:02.561,system,2025-07-17 13:45:02.561
"2025","41113126  ","2",세류동,177582.757905809,system,2025-07-17 13:45:02.561,system,2025-07-17 13:45:02.561
"2025","41113126  ","3",세류동,200783.268725444,system,2025-07-17 13:45:02.561,system,2025-07-17 13:45:02.561
"2025","41113126  ","4",세류동,345425.960563942,system,2025-07-17 13:45:02.561,system,2025-07-17 13:45:02.561
"2025","41113126  ","5",세류동,2936082.882911550,system,2025-07-17 13:45:02.561,system,2025-07-17 13:45:02.561
"2025","41113127  ","1",평동,6309.232053353,system,2025-07-17 13:45:03.829,system,2025-07-17 13:45:03.829
"2025","41113127  ","2",평동,97380.620087434,system,2025-07-17 13:45:03.829,system,2025-07-17 13:45:03.829
"2025","41113127  ","3",평동,122900.245874122,system,2025-07-17 13:45:03.829,system,2025-07-17 13:45:03.829
"2025","41113127  ","4",평동,40727.649316711,system,2025-07-17 13:45:03.829,system,2025-07-17 13:45:03.829
"2025","41113127  ","5",평동,524945.871550341,system,2025-07-17 13:45:03.829,system,2025-07-17 13:45:03.829
"2025","41113128  ","1",고색동,58013.378799913,system,2025-07-17 13:45:04.019,system,2025-07-17 13:45:04.019
"2025","41113128  ","2",고색동,94652.776920826,system,2025-07-17 13:45:04.019,system,2025-07-17 13:45:04.019
"2025","41113128  ","3",고색동,1291195.049306870,system,2025-07-17 13:45:04.019,system,2025-07-17 13:45:04.019
"2025","41113128  ","4",고색동,1186676.795850100,system,2025-07-17 13:45:04.019,system,2025-07-17 13:45:04.019
"2025","41113128  ","5",고색동,2026933.925497540,system,2025-07-17 13:45:04.019,system,2025-07-17 13:45:04.019
"2025","41113129  ","1",오목천동,106008.263859053,system,2025-07-17 13:45:05.157,system,2025-07-17 13:45:05.157
"2025","41113129  ","2",오목천동,197656.659175054,system,2025-07-17 13:45:05.157,system,2025-07-17 13:45:05.157
"2025","41113129  ","3",오목천동,1663208.417298430,system,2025-07-17 13:45:05.157,system,2025-07-17 13:45:05.157
"2025","41113129  ","4",오목천동,663550.240784099,system,2025-07-17 13:45:05.157,system,2025-07-17 13:45:05.157
"2025","41113129  ","5",오목천동,1112335.737061960,system,2025-07-17 13:45:05.157,system,2025-07-17 13:45:05.157
"2025","41115130  ","1",신풍동,19498.602737835,system,2025-07-17 13:45:06.734,system,2025-07-17 13:45:06.734
"2025","41115130  ","2",신풍동,8783.934900610,system,2025-07-17 13:45:06.734,system,2025-07-17 13:45:06.734
"2025","41115130  ","3",신풍동,52116.965825279,system,2025-07-17 13:45:06.734,system,2025-07-17 13:45:06.734
"2025","41115130  ","4",신풍동,24026.129714286,system,2025-07-17 13:45:06.734,system,2025-07-17 13:45:06.734
"2025","41115130  ","5",신풍동,123192.636427444,system,2025-07-17 13:45:06.734,system,2025-07-17 13:45:06.734
"2025","41113130  ","1",평리동,24046.044900230,system,2025-07-17 13:45:06.824,system,2025-07-17 13:45:06.824
"2025","41113130  ","2",평리동,34817.270314068,system,2025-07-17 13:45:06.824,system,2025-07-17 13:45:06.824
"2025","41113130  ","3",평리동,426093.192672582,system,2025-07-17 13:45:06.824,system,2025-07-17 13:45:06.824
"2025","41113130  ","4",평리동,5320.983854258,system,2025-07-17 13:45:06.824,system,2025-07-17 13:45:06.824
"2025","41113130  ","5",평리동,1181646.109607720,system,2025-07-17 13:45:06.824,system,2025-07-17 13:45:06.824
"2025","41113131  ","1",서둔동,98067.290508090,system,2025-07-17 13:45:07.015,system,2025-07-17 13:45:07.015
"2025","41113131  ","2",서둔동,238505.343096647,system,2025-07-17 13:45:07.015,system,2025-07-17 13:45:07.015
"2025","41113131  ","3",서둔동,876191.318468668,system,2025-07-17 13:45:07.015,system,2025-07-17 13:45:07.015
"2025","41113131  ","4",서둔동,535998.087599747,system,2025-07-17 13:45:07.015,system,2025-07-17 13:45:07.015
"2025","41113131  ","5",서둔동,1409959.390315920,system,2025-07-17 13:45:07.015,system,2025-07-17 13:45:07.015
"2025","41113132  ","1",구운동,42701.006449309,system,2025-07-17 13:45:07.828,system,2025-07-17 13:45:07.828
"2025","41113132  ","2",구운동,48269.211811954,system,2025-07-17 13:45:07.828,system,2025-07-17 13:45:07.828
"2025","41113132  ","3",구운동,670793.792075845,system,2025-07-17 13:45:07.828,system,2025-07-17 13:45:07.828
"2025","41113132  ","4",구운동,300676.554835274,system,2025-07-17 13:45:07.828,system,2025-07-17 13:45:07.828
"2025","41113132  ","5",구운동,877864.295869196,system,2025-07-17 13:45:07.828,system,2025-07-17 13:45:07.828
"2025","41113133  ","1",탑동,24043.344731248,system,2025-07-17 13:45:08.364,system,2025-07-17 13:45:08.364
"2025","41113133  ","2",탑동,146526.413917025,system,2025-07-17 13:45:08.364,system,2025-07-17 13:45:08.364
"2025","41113133  ","3",탑동,828610.949483857,system,2025-07-17 13:45:08.364,system,2025-07-17 13:45:08.364
"2025","41113133  ","4",탑동,162816.555942086,system,2025-07-17 13:45:08.364,system,2025-07-17 13:45:08.364
"2025","41113133  ","5",탑동,1125632.705917260,system,2025-07-17 13:45:08.364,system,2025-07-17 13:45:08.364
"2025","41113134  ","1",금곡동,444994.765364575,system,2025-07-17 13:45:08.929,system,2025-07-17 13:45:08.929
"2025","41113134  ","2",금곡동,531630.385240231,system,2025-07-17 13:45:08.929,system,2025-07-17 13:45:08.929
"2025","41113134  ","3",금곡동,1377986.354062810,system,2025-07-17 13:45:08.929,system,2025-07-17 13:45:08.929
"2025","41113134  ","4",금곡동,737896.816993208,system,2025-07-17 13:45:08.929,system,2025-07-17 13:45:08.929
"2025","41113134  ","5",금곡동,991488.634220233,system,2025-07-17 13:45:08.929,system,2025-07-17 13:45:08.929
"2025","41113135  ","1",호매실동,529903.488681137,system,2025-07-17 13:45:10.684,system,2025-07-17 13:45:10.684
"2025","41113135  ","2",호매실동,754211.243154843,system,2025-07-17 13:45:10.684,system,2025-07-17 13:45:10.684
"2025","41113135  ","3",호매실동,1833604.788568860,system,2025-07-17 13:45:10.684,system,2025-07-17 13:45:10.684
"2025","41113135  ","4",호매실동,659159.567675641,system,2025-07-17 13:45:10.684,system,2025-07-17 13:45:10.684
"2025","41113135  ","5",호매실동,988062.456876501,system,2025-07-17 13:45:10.684,system,2025-07-17 13:45:10.684
"2025","41113136  ","1",곡반정동,18698.354571455,system,2025-07-17 13:45:12.564,system,2025-07-17 13:45:12.564
"2025","41113136  ","2",곡반정동,21154.175210957,system,2025-07-17 13:45:12.564,system,2025-07-17 13:45:12.564
"2025","41113136  ","3",곡반정동,376000.023831521,system,2025-07-17 13:45:12.564,system,2025-07-17 13:45:12.564
"2025","41113136  ","4",곡반정동,238092.529617803,system,2025-07-17 13:45:12.564,system,2025-07-17 13:45:12.564
"2025","41113136  ","5",곡반정동,655132.835816282,system,2025-07-17 13:45:12.564,system,2025-07-17 13:45:12.564
"2025","41113137  ","1",권선동,0.281808156,system,2025-07-17 13:45:13.153,system,2025-07-17 13:45:13.153
"2025","41113137  ","2",권선동,66749.371457093,system,2025-07-17 13:45:13.153,system,2025-07-17 13:45:13.153
"2025","41113137  ","3",권선동,1025918.344836010,system,2025-07-17 13:45:13.153,system,2025-07-17 13:45:13.153
"2025","41113137  ","4",권선동,1130233.592799550,system,2025-07-17 13:45:13.153,system,2025-07-17 13:45:13.153
"2025","41113137  ","5",권선동,1981092.648266530,system,2025-07-17 13:45:13.153,system,2025-07-17 13:45:13.153
"2025","41113138  ","1",장지동,19412.005625247,system,2025-07-17 13:45:14.608,system,2025-07-17 13:45:14.608
"2025","41113138  ","2",장지동,15738.927682165,system,2025-07-17 13:45:14.608,system,2025-07-17 13:45:14.608
"2025","41113138  ","3",장지동,367664.238597997,system,2025-07-17 13:45:14.608,system,2025-07-17 13:45:14.608
"2025","41113138  ","4",장지동,10601.248698789,system,2025-07-17 13:45:14.608,system,2025-07-17 13:45:14.608
"2025","41113138  ","5",장지동,1726500.819487640,system,2025-07-17 13:45:14.608,system,2025-07-17 13:45:14.608
"2025","41113139  ","1",대황교동,65874.125191328,system,2025-07-17 13:45:14.796,system,2025-07-17 13:45:14.796
"2025","41113139  ","2",대황교동,33888.717084788,system,2025-07-17 13:45:14.796,system,2025-07-17 13:45:14.796
"2025","41113139  ","3",대황교동,65803.218715008,system,2025-07-17 13:45:14.796,system,2025-07-17 13:45:14.796
"2025","41113139  ","4",대황교동,12558.768849152,system,2025-07-17 13:45:14.796,system,2025-07-17 13:45:14.796
"2025","41113139  ","5",대황교동,1593217.770922310,system,2025-07-17 13:45:14.796,system,2025-07-17 13:45:14.796
"2025","41113140  ","1",입북동,36468.744439826,system,2025-07-17 13:45:15.002,system,2025-07-17 13:45:15.002
"2025","41113140  ","2",입북동,194685.605412997,system,2025-07-17 13:45:15.002,system,2025-07-17 13:45:15.002
"2025","41113140  ","3",입북동,2056428.973734040,system,2025-07-17 13:45:15.002,system,2025-07-17 13:45:15.002
"2025","41113140  ","4",입북동,410574.123344650,system,2025-07-17 13:45:15.002,system,2025-07-17 13:45:15.002
"2025","41113140  ","5",입북동,519592.947002732,system,2025-07-17 13:45:15.002,system,2025-07-17 13:45:15.002
