"fbctn_yr","stdg_cd","impvs_cd","stdg_nm","impvs_nm","biotop_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2025","41271106  ",A,양상동,건폐지,533704.169908458,system,2025-07-17 15:20:07.464,system,2025-07-17 15:20:07.464
"2025","41271106  ",B,양상동,비건폐포장지,226089.156347566,system,2025-07-17 15:20:07.464,system,2025-07-17 15:20:07.464
"2025","41271106  ",C,양상동,반투수포장지,37158.384689930,system,2025-07-17 15:20:07.464,system,2025-07-17 15:20:07.464
"2025","41271106  ",D,양상동,투수포장,251528.780430144,system,2025-07-17 15:20:07.464,system,2025-07-17 15:20:07.464
"2025","41271106  ",E,양상동,녹지,2484908.169998260,system,2025-07-17 15:20:07.464,system,2025-07-17 15:20:07.464
"2025","41271106  ",F,양상동,수공간,25389.898838235,system,2025-07-17 15:20:07.464,system,2025-07-17 15:20:07.464
"2025","41271107  ",A,부곡동,건폐지,1068715.609659990,system,2025-07-17 15:20:07.889,system,2025-07-17 15:20:07.889
"2025","41271107  ",B,부곡동,비건폐포장지,701370.168221037,system,2025-07-17 15:20:07.889,system,2025-07-17 15:20:07.889
"2025","41271107  ",C,부곡동,반투수포장지,50802.146514763,system,2025-07-17 15:20:07.889,system,2025-07-17 15:20:07.889
"2025","41271107  ",D,부곡동,투수포장,37840.173658311,system,2025-07-17 15:20:07.889,system,2025-07-17 15:20:07.889
"2025","41271107  ",E,부곡동,녹지,4341842.035253780,system,2025-07-17 15:20:07.889,system,2025-07-17 15:20:07.889
"2025","41271107  ",F,부곡동,수공간,30907.451330783,system,2025-07-17 15:20:07.889,system,2025-07-17 15:20:07.889
"2025","41360265  ",A,퇴계원읍,건폐지,1124960.124788650,system,2025-07-17 15:20:09.090,system,2025-07-17 15:20:09.090
"2025","41360265  ",B,퇴계원읍,비건폐포장지,326794.931640378,system,2025-07-17 15:20:09.090,system,2025-07-17 15:20:09.090
"2025","41360265  ",C,퇴계원읍,반투수포장지,128127.666674278,system,2025-07-17 15:20:09.090,system,2025-07-17 15:20:09.090
"2025","41360265  ",D,퇴계원읍,투수포장,112210.689287837,system,2025-07-17 15:20:09.090,system,2025-07-17 15:20:09.090
"2025","41360265  ",E,퇴계원읍,녹지,1489149.364214690,system,2025-07-17 15:20:09.090,system,2025-07-17 15:20:09.090
"2025","41360265  ",F,퇴계원읍,수공간,105582.910868386,system,2025-07-17 15:20:09.090,system,2025-07-17 15:20:09.090
"2025","41360310  ",A,별내면,건폐지,3160402.664688450,system,2025-07-17 15:20:09.701,system,2025-07-17 15:20:09.701
"2025","41360310  ",B,별내면,비건폐포장지,744398.564468215,system,2025-07-17 15:20:09.701,system,2025-07-17 15:20:09.701
"2025","41360310  ",C,별내면,반투수포장지,319446.825136704,system,2025-07-17 15:20:09.701,system,2025-07-17 15:20:09.701
"2025","41360310  ",D,별내면,투수포장,405588.517033595,system,2025-07-17 15:20:09.701,system,2025-07-17 15:20:09.701
"2025","41360310  ",E,별내면,녹지,17268682.790840100,system,2025-07-17 15:20:09.701,system,2025-07-17 15:20:09.701
"2025","41360310  ",F,별내면,수공간,390892.794158376,system,2025-07-17 15:20:09.701,system,2025-07-17 15:20:09.701
"2025","41360340  ",A,수동면,건폐지,5488558.740406270,system,2025-07-17 15:20:17.530,system,2025-07-17 15:20:17.530
"2025","41360340  ",B,수동면,비건폐포장지,1143602.196786390,system,2025-07-17 15:20:17.530,system,2025-07-17 15:20:17.530
"2025","41360340  ",C,수동면,반투수포장지,3512423.091860030,system,2025-07-17 15:20:17.530,system,2025-07-17 15:20:17.530
"2025","41360340  ",D,수동면,투수포장,1019824.629481730,system,2025-07-17 15:20:17.530,system,2025-07-17 15:20:17.530
"2025","41360340  ",E,수동면,녹지,60915355.936448600,system,2025-07-17 15:20:17.530,system,2025-07-17 15:20:17.530
"2025","41360340  ",F,수동면,수공간,824931.032303915,system,2025-07-17 15:20:17.530,system,2025-07-17 15:20:17.530
"2025","41271108  ",A,성포동,건폐지,555630.520800819,system,2025-07-17 15:20:34.598,system,2025-07-17 15:20:34.598
"2025","41271108  ",B,성포동,비건폐포장지,253697.454739606,system,2025-07-17 15:20:34.598,system,2025-07-17 15:20:34.598
"2025","41271108  ",C,성포동,반투수포장지,34382.214887516,system,2025-07-17 15:20:34.598,system,2025-07-17 15:20:34.598
"2025","41271108  ",D,성포동,투수포장,410.511288327,system,2025-07-17 15:20:34.598,system,2025-07-17 15:20:34.598
"2025","41271108  ",E,성포동,녹지,849002.669308222,system,2025-07-17 15:20:34.598,system,2025-07-17 15:20:34.598
"2025","41271108  ",F,성포동,수공간,11168.947831427,system,2025-07-17 15:20:34.598,system,2025-07-17 15:20:34.598
"2025","41360360  ",A,조안면,건폐지,2786262.123033860,system,2025-07-17 15:20:34.876,system,2025-07-17 15:20:34.876
"2025","41360360  ",B,조안면,비건폐포장지,816485.095579624,system,2025-07-17 15:20:34.876,system,2025-07-17 15:20:34.876
"2025","41360360  ",C,조안면,반투수포장지,478919.172620035,system,2025-07-17 15:20:34.876,system,2025-07-17 15:20:34.876
"2025","41360360  ",D,조안면,투수포장,1056729.682660060,system,2025-07-17 15:20:34.876,system,2025-07-17 15:20:34.876
"2025","41360360  ",E,조안면,녹지,38718576.616007200,system,2025-07-17 15:20:34.876,system,2025-07-17 15:20:34.876
"2025","41360360  ",F,조안면,수공간,7125436.785389690,system,2025-07-17 15:20:34.876,system,2025-07-17 15:20:34.876
"2025","41370101  ",A,오산동,건폐지,1087448.687337120,system,2025-07-17 15:20:45.732,system,2025-07-17 15:20:45.732
"2025","41370101  ",B,오산동,비건폐포장지,430063.628827646,system,2025-07-17 15:20:45.732,system,2025-07-17 15:20:45.732
"2025","41370101  ",C,오산동,반투수포장지,201857.862526547,system,2025-07-17 15:20:45.732,system,2025-07-17 15:20:45.732
"2025","41370101  ",D,오산동,투수포장,8290.869585386,system,2025-07-17 15:20:45.732,system,2025-07-17 15:20:45.732
"2025","41370101  ",E,오산동,녹지,437285.382600475,system,2025-07-17 15:20:45.732,system,2025-07-17 15:20:45.732
"2025","41370101  ",F,오산동,수공간,29325.402555274,system,2025-07-17 15:20:45.732,system,2025-07-17 15:20:45.732
"2025","41550120  ",A,금석동,건폐지,210608.559132351,system,2025-07-17 15:20:46.743,system,2025-07-17 15:20:46.743
"2025","41550120  ",B,금석동,비건폐포장지,46848.916184718,system,2025-07-17 15:20:46.743,system,2025-07-17 15:20:46.743
"2025","41550120  ",C,금석동,반투수포장지,33673.111572361,system,2025-07-17 15:20:46.743,system,2025-07-17 15:20:46.743
"2025","41550120  ",D,금석동,투수포장,31825.263588209,system,2025-07-17 15:20:46.743,system,2025-07-17 15:20:46.743
"2025","41550120  ",E,금석동,녹지,956015.282865662,system,2025-07-17 15:20:46.743,system,2025-07-17 15:20:46.743
"2025","41550120  ",F,금석동,수공간,13274.872098124,system,2025-07-17 15:20:46.743,system,2025-07-17 15:20:46.743
"2025","41271109  ",A,월피동,건폐지,746517.646533487,system,2025-07-17 15:20:46.961,system,2025-07-17 15:20:46.961
"2025","41271109  ",B,월피동,비건폐포장지,316983.947311170,system,2025-07-17 15:20:46.961,system,2025-07-17 15:20:46.961
"2025","41271109  ",C,월피동,반투수포장지,18057.137302751,system,2025-07-17 15:20:46.961,system,2025-07-17 15:20:46.961
"2025","41271109  ",D,월피동,투수포장,13541.577099084,system,2025-07-17 15:20:46.961,system,2025-07-17 15:20:46.961
"2025","41271109  ",E,월피동,녹지,869349.186982588,system,2025-07-17 15:20:46.961,system,2025-07-17 15:20:46.961
"2025","41271109  ",F,월피동,수공간,20282.676948826,system,2025-07-17 15:20:46.961,system,2025-07-17 15:20:46.961
"2025","41271110  ",A,팔곡일동,건폐지,575856.531834055,system,2025-07-17 15:20:47.416,system,2025-07-17 15:20:47.416
"2025","41271110  ",B,팔곡일동,비건폐포장지,347545.390203848,system,2025-07-17 15:20:47.416,system,2025-07-17 15:20:47.416
"2025","41271110  ",C,팔곡일동,반투수포장지,36769.922598836,system,2025-07-17 15:20:47.416,system,2025-07-17 15:20:47.416
"2025","41271110  ",D,팔곡일동,투수포장,165515.979719322,system,2025-07-17 15:20:47.416,system,2025-07-17 15:20:47.416
"2025","41271110  ",E,팔곡일동,녹지,3151316.475124110,system,2025-07-17 15:20:47.416,system,2025-07-17 15:20:47.416
"2025","41271110  ",F,팔곡일동,수공간,85995.658587961,system,2025-07-17 15:20:47.416,system,2025-07-17 15:20:47.416
"2025","41271111  ",A,건건동,건폐지,623107.325900725,system,2025-07-17 15:20:48.321,system,2025-07-17 15:20:48.321
"2025","41271111  ",B,건건동,비건폐포장지,382649.727430427,system,2025-07-17 15:20:48.321,system,2025-07-17 15:20:48.321
"2025","41271111  ",C,건건동,반투수포장지,117593.176806033,system,2025-07-17 15:20:48.321,system,2025-07-17 15:20:48.321
"2025","41271111  ",D,건건동,투수포장,68706.722302742,system,2025-07-17 15:20:48.321,system,2025-07-17 15:20:48.321
"2025","41271111  ",E,건건동,녹지,2585154.211776130,system,2025-07-17 15:20:48.321,system,2025-07-17 15:20:48.321
"2025","41271111  ",F,건건동,수공간,42390.799635813,system,2025-07-17 15:20:48.321,system,2025-07-17 15:20:48.321
"2025","41271112  ",A,사사동,건폐지,579506.174620173,system,2025-07-17 15:20:49.316,system,2025-07-17 15:20:49.316
"2025","41271112  ",B,사사동,비건폐포장지,328442.758339728,system,2025-07-17 15:20:49.316,system,2025-07-17 15:20:49.316
"2025","41271112  ",C,사사동,반투수포장지,69679.813774488,system,2025-07-17 15:20:49.316,system,2025-07-17 15:20:49.316
"2025","41271112  ",D,사사동,투수포장,174708.403031267,system,2025-07-17 15:20:49.316,system,2025-07-17 15:20:49.316
"2025","41271112  ",E,사사동,녹지,3872387.500368200,system,2025-07-17 15:20:49.316,system,2025-07-17 15:20:49.316
"2025","41271112  ",F,사사동,수공간,53561.795632615,system,2025-07-17 15:20:49.316,system,2025-07-17 15:20:49.316
"2025","41271113  ",A,수암동,건폐지,343147.580855537,system,2025-07-17 15:20:50.340,system,2025-07-17 15:20:50.340
"2025","41271113  ",B,수암동,비건폐포장지,196178.296534768,system,2025-07-17 15:20:50.340,system,2025-07-17 15:20:50.340
"2025","41271113  ",C,수암동,반투수포장지,66773.958546210,system,2025-07-17 15:20:50.340,system,2025-07-17 15:20:50.340
"2025","41271113  ",D,수암동,투수포장,25634.923627177,system,2025-07-17 15:20:50.340,system,2025-07-17 15:20:50.340
"2025","41271113  ",E,수암동,녹지,2724424.972220480,system,2025-07-17 15:20:50.340,system,2025-07-17 15:20:50.340
"2025","41271113  ",F,수암동,수공간,32711.413843709,system,2025-07-17 15:20:50.340,system,2025-07-17 15:20:50.340
"2025","41271114  ",A,장상동,건폐지,669468.689571360,system,2025-07-17 15:20:50.816,system,2025-07-17 15:20:50.816
"2025","41271114  ",B,장상동,비건폐포장지,165290.794744723,system,2025-07-17 15:20:50.816,system,2025-07-17 15:20:50.816
"2025","41271114  ",C,장상동,반투수포장지,62237.479280570,system,2025-07-17 15:20:50.816,system,2025-07-17 15:20:50.816
"2025","41271114  ",D,장상동,투수포장,26248.933553311,system,2025-07-17 15:20:50.816,system,2025-07-17 15:20:50.816
"2025","41271114  ",E,장상동,녹지,2083428.585972080,system,2025-07-17 15:20:50.816,system,2025-07-17 15:20:50.816
"2025","41271114  ",F,장상동,수공간,42529.261466358,system,2025-07-17 15:20:50.816,system,2025-07-17 15:20:50.816
"2025","41271115  ",A,장하동,건폐지,319236.758601726,system,2025-07-17 15:20:51.366,system,2025-07-17 15:20:51.366
"2025","41271115  ",B,장하동,비건폐포장지,275501.563517847,system,2025-07-17 15:20:51.366,system,2025-07-17 15:20:51.366
"2025","41271115  ",C,장하동,반투수포장지,112674.832600060,system,2025-07-17 15:20:51.366,system,2025-07-17 15:20:51.366
"2025","41271115  ",D,장하동,투수포장,32641.228628912,system,2025-07-17 15:20:51.366,system,2025-07-17 15:20:51.366
"2025","41271115  ",E,장하동,녹지,1178016.856838010,system,2025-07-17 15:20:51.366,system,2025-07-17 15:20:51.366
"2025","41271115  ",F,장하동,수공간,19931.472777231,system,2025-07-17 15:20:51.366,system,2025-07-17 15:20:51.366
"2025","41273101  ",A,고잔동,건폐지,2419867.570700810,system,2025-07-17 15:20:51.725,system,2025-07-17 15:20:51.725
"2025","41273101  ",B,고잔동,비건폐포장지,1207874.789986670,system,2025-07-17 15:20:51.725,system,2025-07-17 15:20:51.725
"2025","41273101  ",C,고잔동,반투수포장지,286553.127423351,system,2025-07-17 15:20:51.725,system,2025-07-17 15:20:51.725
"2025","41273101  ",D,고잔동,투수포장,2914.297235511,system,2025-07-17 15:20:51.725,system,2025-07-17 15:20:51.725
"2025","41273101  ",E,고잔동,녹지,2124196.687237640,system,2025-07-17 15:20:51.725,system,2025-07-17 15:20:51.725
"2025","41273101  ",F,고잔동,수공간,61161.775797666,system,2025-07-17 15:20:51.725,system,2025-07-17 15:20:51.725
"2025","41273102  ",A,와동,건폐지,985170.122241302,system,2025-07-17 15:20:53.148,system,2025-07-17 15:20:53.148
"2025","41273102  ",B,와동,비건폐포장지,483205.490032911,system,2025-07-17 15:20:53.148,system,2025-07-17 15:20:53.148
"2025","41273102  ",C,와동,반투수포장지,17754.649460551,system,2025-07-17 15:20:53.148,system,2025-07-17 15:20:53.148
"2025","41273102  ",D,와동,투수포장,84010.937306211,system,2025-07-17 15:20:53.148,system,2025-07-17 15:20:53.148
"2025","41273102  ",E,와동,녹지,1644294.545525910,system,2025-07-17 15:20:53.148,system,2025-07-17 15:20:53.148
"2025","41273102  ",F,와동,수공간,7643.506997262,system,2025-07-17 15:20:53.148,system,2025-07-17 15:20:53.148
"2025","41273103  ",A,신길동,건폐지,2091574.874386100,system,2025-07-17 15:20:53.983,system,2025-07-17 15:20:53.983
"2025","41273103  ",B,신길동,비건폐포장지,1050911.059761230,system,2025-07-17 15:20:53.983,system,2025-07-17 15:20:53.983
"2025","41273103  ",C,신길동,반투수포장지,189477.397764523,system,2025-07-17 15:20:53.983,system,2025-07-17 15:20:53.983
"2025","41273103  ",D,신길동,투수포장,61415.051119115,system,2025-07-17 15:20:53.983,system,2025-07-17 15:20:53.983
"2025","41273103  ",E,신길동,녹지,3206961.059419060,system,2025-07-17 15:20:53.983,system,2025-07-17 15:20:53.983
"2025","41273103  ",F,신길동,수공간,235153.377610179,system,2025-07-17 15:20:53.983,system,2025-07-17 15:20:53.983
"2025","41273104  ",A,성곡동,건폐지,5516407.410340700,system,2025-07-17 15:20:56.227,system,2025-07-17 15:20:56.227
"2025","41273104  ",B,성곡동,비건폐포장지,1092268.370403170,system,2025-07-17 15:20:56.227,system,2025-07-17 15:20:56.227
"2025","41273104  ",C,성곡동,반투수포장지,62417.161643465,system,2025-07-17 15:20:56.227,system,2025-07-17 15:20:56.227
"2025","41273104  ",D,성곡동,투수포장,5356.110981767,system,2025-07-17 15:20:56.227,system,2025-07-17 15:20:56.227
"2025","41273104  ",E,성곡동,녹지,941228.202698847,system,2025-07-17 15:20:56.227,system,2025-07-17 15:20:56.227
"2025","41273104  ",F,성곡동,수공간,124039.831044112,system,2025-07-17 15:20:56.227,system,2025-07-17 15:20:56.227
"2025","41480114  ",A,당하동,건폐지,393030.509810959,system,2025-07-17 15:20:56.629,system,2025-07-17 15:20:56.629
"2025","41480114  ",B,당하동,비건폐포장지,146732.353314065,system,2025-07-17 15:20:56.629,system,2025-07-17 15:20:56.629
"2025","41480114  ",C,당하동,반투수포장지,36946.371277368,system,2025-07-17 15:20:56.629,system,2025-07-17 15:20:56.629
"2025","41480114  ",D,당하동,투수포장,91991.189414175,system,2025-07-17 15:20:56.629,system,2025-07-17 15:20:56.629
"2025","41480114  ",E,당하동,녹지,977483.161331280,system,2025-07-17 15:20:56.629,system,2025-07-17 15:20:56.629
"2025","41480114  ",F,당하동,수공간,23019.741725191,system,2025-07-17 15:20:56.629,system,2025-07-17 15:20:56.629
"2025","41273105  ",A,원시동,건폐지,2285216.242530520,system,2025-07-17 15:20:56.844,system,2025-07-17 15:20:56.844
"2025","41273105  ",B,원시동,비건폐포장지,475097.760219545,system,2025-07-17 15:20:56.844,system,2025-07-17 15:20:56.844
"2025","41273105  ",C,원시동,반투수포장지,35695.261063916,system,2025-07-17 15:20:56.844,system,2025-07-17 15:20:56.844
"2025","41273105  ",D,원시동,투수포장,29073.513204034,system,2025-07-17 15:20:56.844,system,2025-07-17 15:20:56.844
"2025","41273105  ",E,원시동,녹지,1149417.421078370,system,2025-07-17 15:20:56.844,system,2025-07-17 15:20:56.844
"2025","41273105  ",F,원시동,수공간,356.949287996,system,2025-07-17 15:20:56.844,system,2025-07-17 15:20:56.844
"2025","41480115  ",A,문발동,건폐지,1483545.627956030,system,2025-07-17 15:20:57.218,system,2025-07-17 15:20:57.218
"2025","41480115  ",B,문발동,비건폐포장지,645575.804337097,system,2025-07-17 15:20:57.218,system,2025-07-17 15:20:57.218
"2025","41480115  ",C,문발동,반투수포장지,149822.380845216,system,2025-07-17 15:20:57.218,system,2025-07-17 15:20:57.218
"2025","41480115  ",D,문발동,투수포장,2455.437887854,system,2025-07-17 15:20:57.218,system,2025-07-17 15:20:57.218
"2025","41480115  ",E,문발동,녹지,1774322.452309270,system,2025-07-17 15:20:57.218,system,2025-07-17 15:20:57.218
"2025","41480115  ",F,문발동,수공간,1519253.540463690,system,2025-07-17 15:20:57.218,system,2025-07-17 15:20:57.218
"2025","41273106  ",A,목내동,건폐지,1846518.483341880,system,2025-07-17 15:20:57.949,system,2025-07-17 15:20:57.949
"2025","41273106  ",B,목내동,비건폐포장지,331722.148308060,system,2025-07-17 15:20:57.949,system,2025-07-17 15:20:57.949
"2025","41273106  ",C,목내동,반투수포장지,32843.373363668,system,2025-07-17 15:20:57.949,system,2025-07-17 15:20:57.949
"2025","41273106  ",D,목내동,투수포장,18336.346539148,system,2025-07-17 15:20:57.949,system,2025-07-17 15:20:57.949
"2025","41273106  ",E,목내동,녹지,808849.548273875,system,2025-07-17 15:20:57.949,system,2025-07-17 15:20:57.949
"2025","41480117  ",A,목동동,건폐지,1264599.462077300,system,2025-07-17 15:20:58.162,system,2025-07-17 15:20:58.162
"2025","41480117  ",B,목동동,비건폐포장지,537458.183716739,system,2025-07-17 15:20:58.162,system,2025-07-17 15:20:58.162
"2025","41480117  ",C,목동동,반투수포장지,103154.402732096,system,2025-07-17 15:20:58.162,system,2025-07-17 15:20:58.162
"2025","41480117  ",D,목동동,투수포장,9974.060545124,system,2025-07-17 15:20:58.162,system,2025-07-17 15:20:58.162
"2025","41480117  ",E,목동동,녹지,1348204.771953670,system,2025-07-17 15:20:58.162,system,2025-07-17 15:20:58.162
"2025","41480117  ",F,목동동,수공간,607.763713617,system,2025-07-17 15:20:58.162,system,2025-07-17 15:20:58.162
"2025","41273107  ",A,초지동,건폐지,2476211.329862070,system,2025-07-17 15:20:58.617,system,2025-07-17 15:20:58.617
"2025","41273107  ",B,초지동,비건폐포장지,1206563.486149230,system,2025-07-17 15:20:58.617,system,2025-07-17 15:20:58.617
"2025","41273107  ",C,초지동,반투수포장지,324292.546938450,system,2025-07-17 15:20:58.617,system,2025-07-17 15:20:58.617
"2025","41273107  ",D,초지동,투수포장,13637.140604864,system,2025-07-17 15:20:58.617,system,2025-07-17 15:20:58.617
"2025","41273107  ",E,초지동,녹지,2419123.288791620,system,2025-07-17 15:20:58.617,system,2025-07-17 15:20:58.617
"2025","41273107  ",F,초지동,수공간,210992.356419117,system,2025-07-17 15:20:58.617,system,2025-07-17 15:20:58.617
"2025","41273108  ",A,원곡동,건폐지,1139147.950130410,system,2025-07-17 15:20:59.914,system,2025-07-17 15:20:59.914
"2025","41273108  ",B,원곡동,비건폐포장지,577371.865347084,system,2025-07-17 15:20:59.914,system,2025-07-17 15:20:59.914
"2025","41273108  ",C,원곡동,반투수포장지,58202.814109939,system,2025-07-17 15:20:59.914,system,2025-07-17 15:20:59.914
"2025","41273108  ",D,원곡동,투수포장,4920.243438342,system,2025-07-17 15:20:59.914,system,2025-07-17 15:20:59.914
"2025","41273108  ",E,원곡동,녹지,1018671.731609510,system,2025-07-17 15:20:59.914,system,2025-07-17 15:20:59.914
"2025","41273108  ",F,원곡동,수공간,829.496930071,system,2025-07-17 15:20:59.914,system,2025-07-17 15:20:59.914
"2025","41273109  ",A,선부동,건폐지,1851004.935711790,system,2025-07-17 15:21:00.622,system,2025-07-17 15:21:00.622
"2025","41273109  ",B,선부동,비건폐포장지,945622.561590791,system,2025-07-17 15:21:00.622,system,2025-07-17 15:21:00.622
"2025","41273109  ",C,선부동,반투수포장지,189363.502149978,system,2025-07-17 15:21:00.622,system,2025-07-17 15:21:00.622
"2025","41273109  ",D,선부동,투수포장,142428.123094803,system,2025-07-17 15:21:00.622,system,2025-07-17 15:21:00.622
"2025","41273109  ",E,선부동,녹지,2624790.911003000,system,2025-07-17 15:21:00.622,system,2025-07-17 15:21:00.622
"2025","41273109  ",F,선부동,수공간,4035.399570714,system,2025-07-17 15:21:00.622,system,2025-07-17 15:21:00.622
"2025","41273110  ",A,대부동동,건폐지,1173123.614125740,system,2025-07-17 15:21:02.508,system,2025-07-17 15:21:02.508
"2025","41273110  ",B,대부동동,비건폐포장지,683571.440869401,system,2025-07-17 15:21:02.508,system,2025-07-17 15:21:02.508
"2025","41273110  ",C,대부동동,반투수포장지,700451.172808129,system,2025-07-17 15:21:02.508,system,2025-07-17 15:21:02.508
"2025","41273110  ",D,대부동동,투수포장,873995.243447232,system,2025-07-17 15:21:02.508,system,2025-07-17 15:21:02.508
"2025","41273110  ",E,대부동동,녹지,6874964.843692440,system,2025-07-17 15:21:02.508,system,2025-07-17 15:21:02.508
"2025","41273110  ",F,대부동동,수공간,333109.538549383,system,2025-07-17 15:21:02.508,system,2025-07-17 15:21:02.508
"2025","41273111  ",A,대부북동,건폐지,1840978.019895030,system,2025-07-17 15:21:07.018,system,2025-07-17 15:21:07.018
"2025","41273111  ",B,대부북동,비건폐포장지,575574.255951461,system,2025-07-17 15:21:07.018,system,2025-07-17 15:21:07.018
"2025","41273111  ",C,대부북동,반투수포장지,875479.734386167,system,2025-07-17 15:21:07.018,system,2025-07-17 15:21:07.018
"2025","41273111  ",D,대부북동,투수포장,642399.329076498,system,2025-07-17 15:21:07.018,system,2025-07-17 15:21:07.018
"2025","41273111  ",E,대부북동,녹지,6509746.397597340,system,2025-07-17 15:21:07.018,system,2025-07-17 15:21:07.018
"2025","41273111  ",F,대부북동,수공간,369006.433231289,system,2025-07-17 15:21:07.018,system,2025-07-17 15:21:07.018
"2025","41273112  ",A,대부남동,건폐지,2239370.091556360,system,2025-07-17 15:21:11.282,system,2025-07-17 15:21:11.282
"2025","41273112  ",B,대부남동,비건폐포장지,610939.374935495,system,2025-07-17 15:21:11.282,system,2025-07-17 15:21:11.282
"2025","41273112  ",C,대부남동,반투수포장지,1465963.477051980,system,2025-07-17 15:21:11.282,system,2025-07-17 15:21:11.282
"2025","41273112  ",D,대부남동,투수포장,1157984.369199420,system,2025-07-17 15:21:11.282,system,2025-07-17 15:21:11.282
"2025","41273112  ",E,대부남동,녹지,8492378.348542130,system,2025-07-17 15:21:11.282,system,2025-07-17 15:21:11.282
"2025","41273112  ",F,대부남동,수공간,334179.591754508,system,2025-07-17 15:21:11.282,system,2025-07-17 15:21:11.282
"2025","41273113  ",A,선감동,건폐지,592261.121895893,system,2025-07-17 15:21:17.701,system,2025-07-17 15:21:17.701
"2025","41273113  ",B,선감동,비건폐포장지,258961.895745608,system,2025-07-17 15:21:17.701,system,2025-07-17 15:21:17.701
"2025","41273113  ",C,선감동,반투수포장지,554229.643438815,system,2025-07-17 15:21:17.701,system,2025-07-17 15:21:17.701
"2025","41273113  ",D,선감동,투수포장,244592.070035971,system,2025-07-17 15:21:17.701,system,2025-07-17 15:21:17.701
"2025","41273113  ",E,선감동,녹지,2937644.575225480,system,2025-07-17 15:21:17.701,system,2025-07-17 15:21:17.701
"2025","41273113  ",F,선감동,수공간,79755.394807295,system,2025-07-17 15:21:17.701,system,2025-07-17 15:21:17.701
"2025","41273114  ",A,풍도동,건폐지,91163.701213909,system,2025-07-17 15:21:19.637,system,2025-07-17 15:21:19.637
"2025","41273114  ",B,풍도동,비건폐포장지,21687.685352692,system,2025-07-17 15:21:19.637,system,2025-07-17 15:21:19.637
"2025","41273114  ",C,풍도동,반투수포장지,35343.583311406,system,2025-07-17 15:21:19.637,system,2025-07-17 15:21:19.637
"2025","41273114  ",D,풍도동,투수포장,71387.039853302,system,2025-07-17 15:21:19.637,system,2025-07-17 15:21:19.637
"2025","41273114  ",E,풍도동,녹지,1788999.124003870,system,2025-07-17 15:21:19.637,system,2025-07-17 15:21:19.637
"2025","41273114  ",F,풍도동,수공간,595.282114721,system,2025-07-17 15:21:19.637,system,2025-07-17 15:21:19.637
"2025","41273115  ",A,화정동,건폐지,262272.532352888,system,2025-07-17 15:21:19.880,system,2025-07-17 15:21:19.880
"2025","41273115  ",B,화정동,비건폐포장지,144810.481847633,system,2025-07-17 15:21:19.880,system,2025-07-17 15:21:19.880
"2025","41273115  ",C,화정동,반투수포장지,32036.856766372,system,2025-07-17 15:21:19.880,system,2025-07-17 15:21:19.880
"2025","41273115  ",D,화정동,투수포장,147293.081823233,system,2025-07-17 15:21:19.880,system,2025-07-17 15:21:19.880
"2025","41273115  ",E,화정동,녹지,2392582.738187250,system,2025-07-17 15:21:19.880,system,2025-07-17 15:21:19.880
"2025","41273115  ",F,화정동,수공간,11078.405255414,system,2025-07-17 15:21:19.880,system,2025-07-17 15:21:19.880
"2025","41281101  ",A,주교동,건폐지,1127079.947372670,system,2025-07-17 15:21:20.374,system,2025-07-17 15:21:20.374
"2025","41281101  ",B,주교동,비건폐포장지,615433.711962521,system,2025-07-17 15:21:20.374,system,2025-07-17 15:21:20.374
"2025","41281101  ",C,주교동,반투수포장지,236422.921457129,system,2025-07-17 15:21:20.374,system,2025-07-17 15:21:20.374
"2025","41281101  ",D,주교동,투수포장,139377.059498696,system,2025-07-17 15:21:20.374,system,2025-07-17 15:21:20.374
"2025","41281101  ",E,주교동,녹지,3178962.996917260,system,2025-07-17 15:21:20.374,system,2025-07-17 15:21:20.374
"2025","41281101  ",F,주교동,수공간,115730.987516592,system,2025-07-17 15:21:20.374,system,2025-07-17 15:21:20.374
"2025","41281102  ",A,원당동,건폐지,1820925.979922040,system,2025-07-17 15:21:21.939,system,2025-07-17 15:21:21.939
"2025","41281102  ",B,원당동,비건폐포장지,611891.669811896,system,2025-07-17 15:21:21.939,system,2025-07-17 15:21:21.939
"2025","41281102  ",C,원당동,반투수포장지,256394.637754759,system,2025-07-17 15:21:21.939,system,2025-07-17 15:21:21.939
"2025","41281102  ",D,원당동,투수포장,186108.710899750,system,2025-07-17 15:21:21.939,system,2025-07-17 15:21:21.939
"2025","41281102  ",E,원당동,녹지,5388015.874638560,system,2025-07-17 15:21:21.939,system,2025-07-17 15:21:21.939
"2025","41281102  ",F,원당동,수공간,121086.388828562,system,2025-07-17 15:21:21.939,system,2025-07-17 15:21:21.939
"2025","41281103  ",A,신원동,건폐지,904613.749749248,system,2025-07-17 15:21:23.973,system,2025-07-17 15:21:23.973
"2025","41281103  ",B,신원동,비건폐포장지,375087.341612033,system,2025-07-17 15:21:23.973,system,2025-07-17 15:21:23.973
"2025","41281103  ",C,신원동,반투수포장지,138511.110722614,system,2025-07-17 15:21:23.973,system,2025-07-17 15:21:23.973
"2025","41281103  ",D,신원동,투수포장,55975.982672180,system,2025-07-17 15:21:23.973,system,2025-07-17 15:21:23.973
"2025","41281103  ",E,신원동,녹지,2759212.490621530,system,2025-07-17 15:21:23.973,system,2025-07-17 15:21:23.973
