"fbctn_yr","stdg_cd","type_evl_grd7","stdg_nm","biotop_type_grd_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2025","41117104  ","3",하동,1852862.330748080,system,2025-07-17 14:29:30.352,system,2025-07-17 14:29:30.352
"2025","41117104  ","4",하동,97181.716612463,system,2025-07-17 14:29:30.352,system,2025-07-17 14:29:30.352
"2025","41117104  ","5",하동,177991.408664221,system,2025-07-17 14:29:30.352,system,2025-07-17 14:29:30.352
"2025","41117104  ","6",하동,644687.034601697,system,2025-07-17 14:29:30.352,system,2025-07-17 14:29:30.352
"2025","41117104  ","7",하동,533885.341206419,system,2025-07-17 14:29:30.352,system,2025-07-17 14:29:30.352
"2025","41117105  ","1",영통동,157940.121038094,system,2025-07-17 14:29:31.772,system,2025-07-17 14:29:31.772
"2025","41117105  ","2",영통동,411396.770044040,system,2025-07-17 14:29:31.772,system,2025-07-17 14:29:31.772
"2025","41117105  ","3",영통동,641455.296136712,system,2025-07-17 14:29:31.772,system,2025-07-17 14:29:31.772
"2025","41117105  ","4",영통동,33030.437626555,system,2025-07-17 14:29:31.772,system,2025-07-17 14:29:31.772
"2025","41117105  ","5",영통동,152212.479310506,system,2025-07-17 14:29:31.772,system,2025-07-17 14:29:31.772
"2025","41117105  ","6",영통동,1754111.778524650,system,2025-07-17 14:29:31.772,system,2025-07-17 14:29:31.772
"2025","41117105  ","7",영통동,882509.227004666,system,2025-07-17 14:29:31.772,system,2025-07-17 14:29:31.772
"2025","41117106  ","1",신동,8583.121412623,system,2025-07-17 14:29:33.846,system,2025-07-17 14:29:33.846
"2025","41117106  ","2",신동,7734.039436482,system,2025-07-17 14:29:33.846,system,2025-07-17 14:29:33.846
"2025","41117106  ","3",신동,86758.676253966,system,2025-07-17 14:29:33.846,system,2025-07-17 14:29:33.846
"2025","41117106  ","4",신동,31603.188555713,system,2025-07-17 14:29:33.846,system,2025-07-17 14:29:33.846
"2025","41117106  ","5",신동,5577.746754215,system,2025-07-17 14:29:33.846,system,2025-07-17 14:29:33.846
"2025","41117106  ","6",신동,213074.545237218,system,2025-07-17 14:29:33.846,system,2025-07-17 14:29:33.846
"2025","41117106  ","7",신동,254442.861042550,system,2025-07-17 14:29:33.846,system,2025-07-17 14:29:33.846
"2025","41117107  ","1",망포동,29135.776117949,system,2025-07-17 14:29:34.298,system,2025-07-17 14:29:34.298
"2025","41117107  ","2",망포동,11249.962467848,system,2025-07-17 14:29:34.298,system,2025-07-17 14:29:34.298
"2025","41117107  ","3",망포동,613774.963501025,system,2025-07-17 14:29:34.298,system,2025-07-17 14:29:34.298
"2025","41117107  ","4",망포동,42132.215510500,system,2025-07-17 14:29:34.298,system,2025-07-17 14:29:34.298
"2025","41117107  ","5",망포동,44280.820564405,system,2025-07-17 14:29:34.298,system,2025-07-17 14:29:34.298
"2025","41117107  ","6",망포동,1073882.915433080,system,2025-07-17 14:29:34.298,system,2025-07-17 14:29:34.298
"2025","41117107  ","7",망포동,758351.873198626,system,2025-07-17 14:29:34.298,system,2025-07-17 14:29:34.298
"2025","41131101  ","1",신흥동,56501.465260067,system,2025-07-17 14:29:35.775,system,2025-07-17 14:29:35.775
"2025","41131101  ","2",신흥동,121601.508015964,system,2025-07-17 14:29:35.775,system,2025-07-17 14:29:35.775
"2025","41131101  ","3",신흥동,253234.603262250,system,2025-07-17 14:29:35.775,system,2025-07-17 14:29:35.775
"2025","41131101  ","4",신흥동,19204.052202338,system,2025-07-17 14:29:35.775,system,2025-07-17 14:29:35.775
"2025","41131101  ","5",신흥동,15059.774788876,system,2025-07-17 14:29:35.775,system,2025-07-17 14:29:35.775
"2025","41131101  ","6",신흥동,707901.081878072,system,2025-07-17 14:29:35.775,system,2025-07-17 14:29:35.775
"2025","41131101  ","7",신흥동,612190.101495928,system,2025-07-17 14:29:35.775,system,2025-07-17 14:29:35.775
"2025","41131102  ","1",태평동,255377.062809713,system,2025-07-17 14:29:36.162,system,2025-07-17 14:29:36.162
"2025","41131102  ","2",태평동,160057.696060072,system,2025-07-17 14:29:36.162,system,2025-07-17 14:29:36.162
"2025","41131102  ","3",태평동,173093.627024750,system,2025-07-17 14:29:36.162,system,2025-07-17 14:29:36.162
"2025","41131102  ","4",태평동,168213.310064823,system,2025-07-17 14:29:36.162,system,2025-07-17 14:29:36.162
"2025","41131102  ","5",태평동,97094.096243918,system,2025-07-17 14:29:36.162,system,2025-07-17 14:29:36.162
"2025","41131102  ","6",태평동,1140381.006793640,system,2025-07-17 14:29:36.162,system,2025-07-17 14:29:36.162
"2025","41131102  ","7",태평동,605199.016109356,system,2025-07-17 14:29:36.162,system,2025-07-17 14:29:36.162
"2025","41131105  ","1",산성동,49579.016656835,system,2025-07-17 14:29:36.588,system,2025-07-17 14:29:36.588
"2025","41131105  ","2",산성동,29221.465221071,system,2025-07-17 14:29:36.588,system,2025-07-17 14:29:36.588
"2025","41131105  ","3",산성동,76897.393842655,system,2025-07-17 14:29:36.588,system,2025-07-17 14:29:36.588
"2025","41131105  ","4",산성동,5558.413039798,system,2025-07-17 14:29:36.588,system,2025-07-17 14:29:36.588
"2025","41131105  ","5",산성동,9925.991218100,system,2025-07-17 14:29:36.588,system,2025-07-17 14:29:36.588
"2025","41131105  ","6",산성동,153254.288258700,system,2025-07-17 14:29:36.588,system,2025-07-17 14:29:36.588
"2025","41131105  ","7",산성동,261318.660639358,system,2025-07-17 14:29:36.588,system,2025-07-17 14:29:36.588
"2025","41131106  ","1",양지동,659829.803070915,system,2025-07-17 14:29:36.686,system,2025-07-17 14:29:36.686
"2025","41131106  ","2",양지동,83925.096989991,system,2025-07-17 14:29:36.686,system,2025-07-17 14:29:36.686
"2025","41131106  ","3",양지동,75174.116562638,system,2025-07-17 14:29:36.686,system,2025-07-17 14:29:36.686
"2025","41131106  ","4",양지동,18250.766769319,system,2025-07-17 14:29:36.686,system,2025-07-17 14:29:36.686
"2025","41131106  ","5",양지동,46436.771395236,system,2025-07-17 14:29:36.686,system,2025-07-17 14:29:36.686
"2025","41131106  ","6",양지동,225696.575006395,system,2025-07-17 14:29:36.686,system,2025-07-17 14:29:36.686
"2025","41131106  ","7",양지동,152263.422531263,system,2025-07-17 14:29:36.686,system,2025-07-17 14:29:36.686
"2025","41131107  ","1",복정동,650480.819449282,system,2025-07-17 14:29:37.042,system,2025-07-17 14:29:37.042
"2025","41131107  ","2",복정동,517154.875552143,system,2025-07-17 14:29:37.042,system,2025-07-17 14:29:37.042
"2025","41131107  ","3",복정동,209572.665707664,system,2025-07-17 14:29:37.042,system,2025-07-17 14:29:37.042
"2025","41131107  ","4",복정동,165069.827503101,system,2025-07-17 14:29:37.042,system,2025-07-17 14:29:37.042
"2025","41131107  ","5",복정동,99913.017503224,system,2025-07-17 14:29:37.042,system,2025-07-17 14:29:37.042
"2025","41131107  ","6",복정동,597115.211932303,system,2025-07-17 14:29:37.042,system,2025-07-17 14:29:37.042
"2025","41131107  ","7",복정동,1554559.386559550,system,2025-07-17 14:29:37.042,system,2025-07-17 14:29:37.042
"2025","41111129  ","1",파장동,1856526.702437800,system,2025-07-17 14:25:50.662,system,2025-07-17 14:25:50.662
"2025","41111129  ","2",파장동,1330970.298594090,system,2025-07-17 14:25:50.662,system,2025-07-17 14:25:50.662
"2025","41111129  ","3",파장동,263666.538238956,system,2025-07-17 14:25:50.662,system,2025-07-17 14:25:50.662
"2025","41131108  ","1",창곡동,509177.659642253,system,2025-07-17 14:29:37.815,system,2025-07-17 14:29:37.815
"2025","41111129  ","4",파장동,174411.587332873,system,2025-07-17 14:25:50.662,system,2025-07-17 14:25:50.662
"2025","41111129  ","5",파장동,201969.764271720,system,2025-07-17 14:25:50.662,system,2025-07-17 14:25:50.662
"2025","41111129  ","6",파장동,706207.239008946,system,2025-07-17 14:25:50.662,system,2025-07-17 14:25:50.662
"2025","41111129  ","7",파장동,579686.959076218,system,2025-07-17 14:25:50.662,system,2025-07-17 14:25:50.662
"2025","41830350  ","1",서종면,49047157.769330100,system,2025-07-17 14:25:51.843,system,2025-07-17 14:25:51.843
"2025","41830350  ","2",서종면,20190535.396682000,system,2025-07-17 14:25:51.843,system,2025-07-17 14:25:51.843
"2025","41830350  ","3",서종면,4965204.858572420,system,2025-07-17 14:25:51.843,system,2025-07-17 14:25:51.843
"2025","41830350  ","4",서종면,8313331.691064540,system,2025-07-17 14:25:51.843,system,2025-07-17 14:25:51.843
"2025","41830350  ","5",서종면,4280691.378221320,system,2025-07-17 14:25:51.843,system,2025-07-17 14:25:51.843
"2025","41830350  ","6",서종면,1391551.593904240,system,2025-07-17 14:25:51.843,system,2025-07-17 14:25:51.843
"2025","41830350  ","7",서종면,4620551.248676990,system,2025-07-17 14:25:51.843,system,2025-07-17 14:25:51.843
"2025","41830360  ","1",단월면,52947369.513403800,system,2025-07-17 14:26:11.683,system,2025-07-17 14:26:11.683
"2025","41830360  ","2",단월면,31004933.828731000,system,2025-07-17 14:26:11.683,system,2025-07-17 14:26:11.683
"2025","41830360  ","3",단월면,9924459.832636120,system,2025-07-17 14:26:11.683,system,2025-07-17 14:26:11.683
"2025","41830360  ","4",단월면,7455898.467000470,system,2025-07-17 14:26:11.683,system,2025-07-17 14:26:11.683
"2025","41830360  ","5",단월면,3141227.828864260,system,2025-07-17 14:26:11.683,system,2025-07-17 14:26:11.683
"2025","41830360  ","6",단월면,1020992.518733160,system,2025-07-17 14:26:11.683,system,2025-07-17 14:26:11.683
"2025","41830360  ","7",단월면,2203233.808337650,system,2025-07-17 14:26:11.683,system,2025-07-17 14:26:11.683
"2025","41830370  ","1",청운면,42171942.175777200,system,2025-07-17 14:26:49.001,system,2025-07-17 14:26:49.001
"2025","41830370  ","2",청운면,33124667.800405300,system,2025-07-17 14:26:49.001,system,2025-07-17 14:26:49.001
"2025","41830370  ","3",청운면,6480069.978487330,system,2025-07-17 14:26:49.001,system,2025-07-17 14:26:49.001
"2025","41830370  ","4",청운면,7455263.906870660,system,2025-07-17 14:26:49.001,system,2025-07-17 14:26:49.001
"2025","41830370  ","5",청운면,2846989.807482810,system,2025-07-17 14:26:49.001,system,2025-07-17 14:26:49.001
"2025","41830370  ","6",청운면,864797.443760676,system,2025-07-17 14:26:49.001,system,2025-07-17 14:26:49.001
"2025","41830370  ","7",청운면,3515762.974850730,system,2025-07-17 14:26:49.001,system,2025-07-17 14:26:49.001
"2025","41830380  ","1",양동면,48166142.291142400,system,2025-07-17 14:27:07.342,system,2025-07-17 14:27:07.342
"2025","41830380  ","2",양동면,37384103.303868800,system,2025-07-17 14:27:07.342,system,2025-07-17 14:27:07.342
"2025","41830380  ","3",양동면,13854980.171745700,system,2025-07-17 14:27:07.342,system,2025-07-17 14:27:07.342
"2025","41830380  ","4",양동면,10146077.723739900,system,2025-07-17 14:27:07.342,system,2025-07-17 14:27:07.342
"2025","41830380  ","5",양동면,5463393.132357390,system,2025-07-17 14:27:07.342,system,2025-07-17 14:27:07.342
"2025","41830380  ","6",양동면,836592.418133548,system,2025-07-17 14:27:07.342,system,2025-07-17 14:27:07.342
"2025","41830380  ","7",양동면,4334671.779584400,system,2025-07-17 14:27:07.342,system,2025-07-17 14:27:07.342
"2025","41830395  ","1",지평면,28566253.929347900,system,2025-07-17 14:27:42.018,system,2025-07-17 14:27:42.018
"2025","41830395  ","2",지평면,14492720.079836200,system,2025-07-17 14:27:42.018,system,2025-07-17 14:27:42.018
"2025","41830395  ","3",지평면,13336397.766407000,system,2025-07-17 14:27:42.018,system,2025-07-17 14:27:42.018
"2025","41830395  ","4",지평면,10555604.301094400,system,2025-07-17 14:27:42.018,system,2025-07-17 14:27:42.018
"2025","41830395  ","5",지평면,4070941.543048090,system,2025-07-17 14:27:42.018,system,2025-07-17 14:27:42.018
"2025","41830395  ","6",지평면,885328.238433151,system,2025-07-17 14:27:42.018,system,2025-07-17 14:27:42.018
"2025","41830395  ","7",지평면,5781575.947153120,system,2025-07-17 14:27:42.018,system,2025-07-17 14:27:42.018
"2025","41830400  ","1",용문면,54309369.369003600,system,2025-07-17 14:28:18.226,system,2025-07-17 14:28:18.226
"2025","41830400  ","2",용문면,19030920.336625900,system,2025-07-17 14:28:18.226,system,2025-07-17 14:28:18.226
"2025","41830400  ","3",용문면,8097483.786738180,system,2025-07-17 14:28:18.226,system,2025-07-17 14:28:18.226
"2025","41830400  ","4",용문면,10587761.660342500,system,2025-07-17 14:28:18.226,system,2025-07-17 14:28:18.226
"2025","41830400  ","5",용문면,4012700.308670920,system,2025-07-17 14:28:18.226,system,2025-07-17 14:28:18.226
"2025","41830400  ","6",용문면,1672313.727330950,system,2025-07-17 14:28:18.226,system,2025-07-17 14:28:18.226
"2025","41830400  ","7",용문면,4636954.013500390,system,2025-07-17 14:28:18.226,system,2025-07-17 14:28:18.226
"2025","41830410  ","1",개군면,9813278.877648550,system,2025-07-17 14:28:50.361,system,2025-07-17 14:28:50.361
"2025","41830410  ","2",개군면,3890563.321214280,system,2025-07-17 14:28:50.361,system,2025-07-17 14:28:50.361
"2025","41830410  ","3",개군면,5979473.386885870,system,2025-07-17 14:28:50.361,system,2025-07-17 14:28:50.361
"2025","41830410  ","4",개군면,6362327.020882730,system,2025-07-17 14:28:50.361,system,2025-07-17 14:28:50.361
"2025","41830410  ","5",개군면,2412975.027526510,system,2025-07-17 14:28:50.361,system,2025-07-17 14:28:50.361
"2025","41830410  ","6",개군면,579997.108054535,system,2025-07-17 14:28:50.361,system,2025-07-17 14:28:50.361
"2025","41830410  ","7",개군면,3245985.739533860,system,2025-07-17 14:28:50.361,system,2025-07-17 14:28:50.361
"2025","41111130  ","1",정자동,20237.272612397,system,2025-07-17 14:28:57.200,system,2025-07-17 14:28:57.200
"2025","41111130  ","2",정자동,28143.148644256,system,2025-07-17 14:28:57.200,system,2025-07-17 14:28:57.200
"2025","41111130  ","3",정자동,657286.001284727,system,2025-07-17 14:28:57.200,system,2025-07-17 14:28:57.200
"2025","41111130  ","4",정자동,60792.029140788,system,2025-07-17 14:28:57.200,system,2025-07-17 14:28:57.200
"2025","41111130  ","5",정자동,64741.993524536,system,2025-07-17 14:28:57.200,system,2025-07-17 14:28:57.200
"2025","41111130  ","6",정자동,1490170.528061740,system,2025-07-17 14:28:57.200,system,2025-07-17 14:28:57.200
"2025","41111130  ","7",정자동,1052881.223261460,system,2025-07-17 14:28:57.200,system,2025-07-17 14:28:57.200
"2025","41111131  ","1",이목동,1122380.553210180,system,2025-07-17 14:28:58.591,system,2025-07-17 14:28:58.591
"2025","41111131  ","2",이목동,410681.778705525,system,2025-07-17 14:28:58.591,system,2025-07-17 14:28:58.591
"2025","41111131  ","3",이목동,347428.171680243,system,2025-07-17 14:28:58.591,system,2025-07-17 14:28:58.591
"2025","41111131  ","4",이목동,466607.680928349,system,2025-07-17 14:28:58.591,system,2025-07-17 14:28:58.591
"2025","41111131  ","5",이목동,147388.404645352,system,2025-07-17 14:28:58.591,system,2025-07-17 14:28:58.591
"2025","41111131  ","6",이목동,289049.159496563,system,2025-07-17 14:28:58.591,system,2025-07-17 14:28:58.591
"2025","41111131  ","7",이목동,748190.578462344,system,2025-07-17 14:28:58.591,system,2025-07-17 14:28:58.591
"2025","41111132  ","1",율전동,219733.596671258,system,2025-07-17 14:28:59.598,system,2025-07-17 14:28:59.598
"2025","41111132  ","2",율전동,162494.105071675,system,2025-07-17 14:28:59.598,system,2025-07-17 14:28:59.598
"2025","41111132  ","3",율전동,245137.109246784,system,2025-07-17 14:28:59.598,system,2025-07-17 14:28:59.598
"2025","41111132  ","4",율전동,202983.105880569,system,2025-07-17 14:28:59.598,system,2025-07-17 14:28:59.598
"2025","41111132  ","5",율전동,52598.291601130,system,2025-07-17 14:28:59.598,system,2025-07-17 14:28:59.598
"2025","41111132  ","6",율전동,616252.959518716,system,2025-07-17 14:28:59.598,system,2025-07-17 14:28:59.598
"2025","41111132  ","7",율전동,411226.992270813,system,2025-07-17 14:28:59.598,system,2025-07-17 14:28:59.598
"2025","41111133  ","1",천천동,1752.957794991,system,2025-07-17 14:29:00.500,system,2025-07-17 14:29:00.500
"2025","41111133  ","2",천천동,114021.091644750,system,2025-07-17 14:29:00.500,system,2025-07-17 14:29:00.500
"2025","41111133  ","3",천천동,508194.569209383,system,2025-07-17 14:29:00.500,system,2025-07-17 14:29:00.500
"2025","41111133  ","4",천천동,27222.357719042,system,2025-07-17 14:29:00.500,system,2025-07-17 14:29:00.500
"2025","41111133  ","5",천천동,37970.062137971,system,2025-07-17 14:29:00.500,system,2025-07-17 14:29:00.500
"2025","41111133  ","6",천천동,798354.017528700,system,2025-07-17 14:29:00.500,system,2025-07-17 14:29:00.500
"2025","41111133  ","7",천천동,498988.567372098,system,2025-07-17 14:29:00.500,system,2025-07-17 14:29:00.500
"2025","41115120  ","5",팔달로1가,1149.322841492,system,2025-07-17 14:29:01.005,system,2025-07-17 14:29:01.005
"2025","41115120  ","6",팔달로1가,30695.284915859,system,2025-07-17 14:29:01.005,system,2025-07-17 14:29:01.005
"2025","41115120  ","7",팔달로1가,17429.130882270,system,2025-07-17 14:29:01.005,system,2025-07-17 14:29:01.005
"2025","41111134  ","1",영화동,3263.516333470,system,2025-07-17 14:29:01.053,system,2025-07-17 14:29:01.053
"2025","41111134  ","2",영화동,10482.032917157,system,2025-07-17 14:29:01.053,system,2025-07-17 14:29:01.053
"2025","41111134  ","3",영화동,106625.913417404,system,2025-07-17 14:29:01.053,system,2025-07-17 14:29:01.053
"2025","41111134  ","4",영화동,3604.810725739,system,2025-07-17 14:29:01.053,system,2025-07-17 14:29:01.053
"2025","41111134  ","5",영화동,13581.565777926,system,2025-07-17 14:29:01.053,system,2025-07-17 14:29:01.053
"2025","41111134  ","6",영화동,789760.307645538,system,2025-07-17 14:29:01.053,system,2025-07-17 14:29:01.053
"2025","41111134  ","7",영화동,353269.458018867,system,2025-07-17 14:29:01.053,system,2025-07-17 14:29:01.053
"2025","41111135  ","1",송죽동,252477.686696410,system,2025-07-17 14:29:01.708,system,2025-07-17 14:29:01.708
"2025","41111135  ","2",송죽동,150435.366252013,system,2025-07-17 14:29:01.708,system,2025-07-17 14:29:01.708
"2025","41111135  ","3",송죽동,329420.008423771,system,2025-07-17 14:29:01.708,system,2025-07-17 14:29:01.708
"2025","41111135  ","4",송죽동,81512.516273075,system,2025-07-17 14:29:01.708,system,2025-07-17 14:29:01.708
"2025","41111135  ","5",송죽동,40758.574759667,system,2025-07-17 14:29:01.708,system,2025-07-17 14:29:01.708
"2025","41111135  ","6",송죽동,540902.036913635,system,2025-07-17 14:29:01.708,system,2025-07-17 14:29:01.708
"2025","41111135  ","7",송죽동,282620.977029829,system,2025-07-17 14:29:01.708,system,2025-07-17 14:29:01.708
"2025","41115121  ","3",팔달로2가,45.843595802,system,2025-07-17 14:29:02.153,system,2025-07-17 14:29:02.153
"2025","41115121  ","4",팔달로2가,2275.038240073,system,2025-07-17 14:29:02.153,system,2025-07-17 14:29:02.153
"2025","41115121  ","5",팔달로2가,422.166525141,system,2025-07-17 14:29:02.153,system,2025-07-17 14:29:02.153
"2025","41115121  ","6",팔달로2가,31356.281560888,system,2025-07-17 14:29:02.153,system,2025-07-17 14:29:02.153
"2025","41115121  ","7",팔달로2가,13234.072898990,system,2025-07-17 14:29:02.153,system,2025-07-17 14:29:02.153
"2025","41550113  ","4",인지동,413.344565861,system,2025-07-17 14:29:02.203,system,2025-07-17 14:29:02.203
"2025","41550113  ","5",인지동,95.457908776,system,2025-07-17 14:29:02.203,system,2025-07-17 14:29:02.203
"2025","41550113  ","6",인지동,65169.444481928,system,2025-07-17 14:29:02.203,system,2025-07-17 14:29:02.203
"2025","41550113  ","7",인지동,41531.847104485,system,2025-07-17 14:29:02.203,system,2025-07-17 14:29:02.203
"2025","41111136  ","1",조원동,394196.400552262,system,2025-07-17 14:29:02.256,system,2025-07-17 14:29:02.256
"2025","41111136  ","2",조원동,328739.942109808,system,2025-07-17 14:29:02.256,system,2025-07-17 14:29:02.256
"2025","41111136  ","3",조원동,258067.478001925,system,2025-07-17 14:29:02.256,system,2025-07-17 14:29:02.256
"2025","41111136  ","4",조원동,127120.596176449,system,2025-07-17 14:29:02.256,system,2025-07-17 14:29:02.256
"2025","41111136  ","5",조원동,130198.654509124,system,2025-07-17 14:29:02.256,system,2025-07-17 14:29:02.256
"2025","41111136  ","6",조원동,1113626.656434900,system,2025-07-17 14:29:02.256,system,2025-07-17 14:29:02.256
"2025","41111136  ","7",조원동,541694.112683296,system,2025-07-17 14:29:02.256,system,2025-07-17 14:29:02.256
"2025","41115122  ","1",팔달로3가,1228.673944669,system,2025-07-17 14:29:02.869,system,2025-07-17 14:29:02.869
"2025","41115122  ","3",팔달로3가,13146.752375720,system,2025-07-17 14:29:02.869,system,2025-07-17 14:29:02.869
"2025","41115122  ","4",팔달로3가,1713.657510300,system,2025-07-17 14:29:02.869,system,2025-07-17 14:29:02.869
"2025","41115122  ","5",팔달로3가,7115.748918426,system,2025-07-17 14:29:02.869,system,2025-07-17 14:29:02.869
"2025","41115122  ","6",팔달로3가,52932.062697344,system,2025-07-17 14:29:02.869,system,2025-07-17 14:29:02.869
"2025","41115122  ","7",팔달로3가,17900.234069347,system,2025-07-17 14:29:02.869,system,2025-07-17 14:29:02.869
"2025","41111137  ","1",연무동,57240.237558455,system,2025-07-17 14:29:02.921,system,2025-07-17 14:29:02.921
"2025","41111137  ","2",연무동,39780.280549023,system,2025-07-17 14:29:02.921,system,2025-07-17 14:29:02.921
"2025","41111137  ","3",연무동,106525.924403795,system,2025-07-17 14:29:02.921,system,2025-07-17 14:29:02.921
"2025","41111137  ","4",연무동,7630.274407309,system,2025-07-17 14:29:02.921,system,2025-07-17 14:29:02.921
"2025","41111137  ","5",연무동,22808.634316280,system,2025-07-17 14:29:02.921,system,2025-07-17 14:29:02.921
"2025","41111137  ","6",연무동,518693.403702214,system,2025-07-17 14:29:02.921,system,2025-07-17 14:29:02.921
"2025","41111137  ","7",연무동,194951.537549557,system,2025-07-17 14:29:02.921,system,2025-07-17 14:29:02.921
"2025","41115131  ","3",장안동,13432.899651820,system,2025-07-17 14:29:03.278,system,2025-07-17 14:29:03.278
"2025","41115131  ","4",장안동,2189.301781846,system,2025-07-17 14:29:03.278,system,2025-07-17 14:29:03.278
"2025","41115131  ","5",장안동,222.883327835,system,2025-07-17 14:29:03.278,system,2025-07-17 14:29:03.278
"2025","41115131  ","6",장안동,69644.155340759,system,2025-07-17 14:29:03.278,system,2025-07-17 14:29:03.278
"2025","41115131  ","7",장안동,26720.879796449,system,2025-07-17 14:29:03.278,system,2025-07-17 14:29:03.278
"2025","41111138  ","1",상광교동,3981157.537052760,system,2025-07-17 14:29:03.352,system,2025-07-17 14:29:03.352
"2025","41111138  ","2",상광교동,920888.279123993,system,2025-07-17 14:29:03.352,system,2025-07-17 14:29:03.352
"2025","41111138  ","3",상광교동,172128.250241975,system,2025-07-17 14:29:03.352,system,2025-07-17 14:29:03.352
"2025","41111138  ","4",상광교동,514090.414077948,system,2025-07-17 14:29:03.352,system,2025-07-17 14:29:03.352
"2025","41111138  ","5",상광교동,118360.911443919,system,2025-07-17 14:29:03.352,system,2025-07-17 14:29:03.352
"2025","41111138  ","6",상광교동,36925.849072490,system,2025-07-17 14:29:03.352,system,2025-07-17 14:29:03.352
"2025","41111138  ","7",상광교동,93745.323633179,system,2025-07-17 14:29:03.352,system,2025-07-17 14:29:03.352
"2025","41115127  ","1",남수동,3101.950458277,system,2025-07-17 14:29:04.090,system,2025-07-17 14:29:04.090
"2025","41115127  ","2",남수동,3584.578248110,system,2025-07-17 14:29:04.090,system,2025-07-17 14:29:04.090
"2025","41115127  ","3",남수동,63161.088505675,system,2025-07-17 14:29:04.090,system,2025-07-17 14:29:04.090
"2025","41115127  ","4",남수동,1419.530811760,system,2025-07-17 14:29:04.090,system,2025-07-17 14:29:04.090
"2025","41115127  ","5",남수동,5609.369424947,system,2025-07-17 14:29:04.090,system,2025-07-17 14:29:04.090
"2025","41115127  ","6",남수동,67802.401577896,system,2025-07-17 14:29:04.090,system,2025-07-17 14:29:04.090
"2025","41115127  ","7",남수동,43787.504482595,system,2025-07-17 14:29:04.090,system,2025-07-17 14:29:04.090
"2025","41111139  ","1",하광교동,2269231.455174470,system,2025-07-17 14:29:04.192,system,2025-07-17 14:29:04.192
"2025","41111139  ","2",하광교동,995824.412567869,system,2025-07-17 14:29:04.192,system,2025-07-17 14:29:04.192
"2025","41111139  ","3",하광교동,557117.253863786,system,2025-07-17 14:29:04.192,system,2025-07-17 14:29:04.192
"2025","41111139  ","4",하광교동,469029.310678256,system,2025-07-17 14:29:04.192,system,2025-07-17 14:29:04.192
"2025","41111139  ","5",하광교동,197119.653436057,system,2025-07-17 14:29:04.192,system,2025-07-17 14:29:04.192
"2025","41111139  ","6",하광교동,116060.111364308,system,2025-07-17 14:29:04.192,system,2025-07-17 14:29:04.192
"2025","41111139  ","7",하광교동,191569.456485709,system,2025-07-17 14:29:04.192,system,2025-07-17 14:29:04.192
"2025","41113126  ","1",세류동,13413.849466720,system,2025-07-17 14:29:05.295,system,2025-07-17 14:29:05.295
"2025","41113126  ","2",세류동,4228.594475100,system,2025-07-17 14:29:05.295,system,2025-07-17 14:29:05.295
"2025","41113126  ","3",세류동,292751.585770604,system,2025-07-17 14:29:05.295,system,2025-07-17 14:29:05.295
"2025","41113126  ","4",세류동,81385.846385549,system,2025-07-17 14:29:05.295,system,2025-07-17 14:29:05.295
"2025","41113126  ","5",세류동,64306.410002886,system,2025-07-17 14:29:05.295,system,2025-07-17 14:29:05.295
"2025","41113126  ","6",세류동,1538175.209793610,system,2025-07-17 14:29:05.295,system,2025-07-17 14:29:05.295
