"crtr_ymd","stdg_cd","stdg_nm","sgg_cd","sgg_nm","sigun_cd","sigun_nm","sum_genqy","sum_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt","grnd_rftp_se_cd"
"2025    ","41111131  ",이목동,"41111",수원시 장안구,"41110",수원시,8011.6965208054,91600.000000000,system,2025-06-02 10:00:28.983,system,2025-06-02 10:00:28.983,GRF001
"2025    ","41830350  ",서종면,"41830",양평군,"41830",양평군,0.0000000000,0.000000000,system,2025-06-02 10:02:41.413,system,2025-06-02 10:02:41.413,GRF001
"2025    ","41111133  ",천천동,"41111",수원시 장안구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:02:52.559,system,2025-06-02 10:02:52.559,GRF001
"2025    ","41111132  ",율전동,"41111",수원시 장안구,"41110",수원시,245.3968772888,2800.000000000,system,2025-06-02 10:03:04.956,system,2025-06-02 10:03:04.956,GRF001
"2025    ","41111136  ",조원동,"41111",수원시 장안구,"41110",수원시,1207.9607000351,14000.000000000,system,2025-06-02 10:03:16.030,system,2025-06-02 10:03:16.030,GRF001
"2025    ","41115131  ",장안동,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:03:25.981,system,2025-06-02 10:03:25.981,GRF001
"2025    ","41115127  ",남수동,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:03:36.097,system,2025-06-02 10:03:36.097,GRF001
"2025    ","41115134  ",매산로1가,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:03:46.201,system,2025-06-02 10:03:46.201,GRF001
"2025    ","41113126  ",세류동,"41113",수원시 권선구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:03:59.090,system,2025-06-02 10:03:59.090,GRF001
"2025    ","41111138  ",상광교동,"41111",수원시 장안구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:04:12.555,system,2025-06-02 10:04:12.555,GRF001
"2025    ","41115130  ",신풍동,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:04:22.649,system,2025-06-02 10:04:22.649,GRF001
"2025    ","41113128  ",고색동,"41113",수원시 권선구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:04:36.102,system,2025-06-02 10:04:36.102,GRF001
"2025    ","41113129  ",오목천동,"41113",수원시 권선구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:04:50.847,system,2025-06-02 10:04:50.847,GRF001
"2025    ","41115122  ",팔달로3가,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:05:01.167,system,2025-06-02 10:05:01.167,GRF001
"2025    ","41113131  ",서둔동,"41113",수원시 권선구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:05:13.593,system,2025-06-02 10:05:13.593,GRF001
"2025    ","41111139  ",하광교동,"41111",수원시 장안구,"41110",수원시,433.1585397720,5000.000000000,system,2025-06-02 10:05:27.449,system,2025-06-02 10:05:27.449,GRF001
"2025    ","41113134  ",금곡동,"41113",수원시 권선구,"41110",수원시,97.6689863205,1100.000000000,system,2025-06-02 10:05:40.864,system,2025-06-02 10:05:40.864,GRF001
"2025    ","41113135  ",호매실동,"41113",수원시 권선구,"41110",수원시,287.7081112862,3300.000000000,system,2025-06-02 10:05:54.142,system,2025-06-02 10:05:54.142,GRF001
"2025    ","41115120  ",팔달로1가,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:06:04.348,system,2025-06-02 10:06:04.348,GRF001
"2025    ","41113138  ",장지동,"41113",수원시 권선구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:06:16.788,system,2025-06-02 10:06:16.788,GRF001
"2025    ","41113140  ",입북동,"41113",수원시 권선구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:06:28.962,system,2025-06-02 10:06:28.962,GRF001
"2025    ","41115125  ",중동,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:06:39.035,system,2025-06-02 10:06:39.035,GRF001
"2025    ","41115124  ",영동,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:06:49.143,system,2025-06-02 10:06:49.143,GRF001
"2025    ","41115121  ",팔달로2가,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:06:59.099,system,2025-06-02 10:06:59.099,GRF001
"2025    ","41115132  ",교동,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:07:09.356,system,2025-06-02 10:07:09.356,GRF001
"2025    ","41115138  ",화서동,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:07:21.381,system,2025-06-02 10:07:21.381,GRF001
"2025    ","41131103  ",수진동,"41131",성남시 수정구,"41130",성남시,227.1130981445,2600.000000000,system,2025-06-02 10:07:31.531,system,2025-06-02 10:07:31.531,GRF001
"2025    ","41113130  ",평리동,"41113",수원시 권선구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:07:42.482,system,2025-06-02 10:07:42.482,GRF001
"2025    ","41117101  ",매탄동,"41117",수원시 영통구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:07:58.462,system,2025-06-02 10:07:58.462,GRF001
"2025    ","41117102  ",원천동,"41117",수원시 영통구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:08:14.667,system,2025-06-02 10:08:14.667,GRF001
"2025    ","41117103  ",이의동,"41117",수원시 영통구,"41110",수원시,43.3321638107,500.000000000,system,2025-06-02 10:08:31.401,system,2025-06-02 10:08:31.401,GRF001
"2025    ","41117106  ",신동,"41117",수원시 영통구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:08:42.340,system,2025-06-02 10:08:42.340,GRF001
"2025    ","41131102  ",태평동,"41131",성남시 수정구,"41130",성남시,663.8050212860,7600.000000000,system,2025-06-02 10:08:53.077,system,2025-06-02 10:08:53.077,GRF001
"2025    ","41113133  ",탑동,"41113",수원시 권선구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:09:04.239,system,2025-06-02 10:09:04.239,GRF001
"2025    ","41113136  ",곡반정동,"41113",수원시 권선구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:09:15.132,system,2025-06-02 10:09:15.132,GRF001
"2025    ","41113137  ",권선동,"41113",수원시 권선구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:09:26.961,system,2025-06-02 10:09:26.961,GRF001
"2025    ","41135102  ",수내동,"41135",성남시 분당구,"41130",성남시,0.0000000000,0.000000000,system,2025-06-02 10:09:38.113,system,2025-06-02 10:09:38.113,GRF001
"2025    ","41210101  ",광명동,"41210",광명시,"41210",광명시,640.3470749855,7300.000000000,system,2025-06-02 10:09:52.736,system,2025-06-02 10:09:52.736,GRF001
"2025    ","41113139  ",대황교동,"41113",수원시 권선구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:10:03.878,system,2025-06-02 10:10:03.878,GRF001
"2025    ","41113141  ",당수동,"41113",수원시 권선구,"41110",수원시,960.2717289925,11300.000000000,system,2025-06-02 10:10:16.775,system,2025-06-02 10:10:16.775,GRF001
"2025    ","41115123  ",남창동,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:10:27.023,system,2025-06-02 10:10:27.023,GRF001
"2025    ","41115126  ",구천동,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:10:37.068,system,2025-06-02 10:10:37.068,GRF001
"2025    ","41115128  ",매향동,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:10:47.245,system,2025-06-02 10:10:47.245,GRF001
"2025    ","41115129  ",북수동,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:10:57.295,system,2025-06-02 10:10:57.295,GRF001
"2025    ","41115135  ",매산로2가,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:11:07.453,system,2025-06-02 10:11:07.453,GRF001
"2025    ","41115136  ",매산로3가,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:11:17.807,system,2025-06-02 10:11:17.807,GRF001
"2025    ","41115140  ",우만동,"41115",수원시 팔달구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:11:29.366,system,2025-06-02 10:11:29.366,GRF001
"2025    ","41117104  ",하동,"41117",수원시 영통구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:11:42.113,system,2025-06-02 10:11:42.113,GRF001
"2025    ","41117105  ",영통동,"41117",수원시 영통구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:11:56.879,system,2025-06-02 10:11:56.879,GRF001
"2025    ","41117107  ",망포동,"41117",수원시 영통구,"41110",수원시,0.0000000000,0.000000000,system,2025-06-02 10:12:09.232,system,2025-06-02 10:12:09.232,GRF001
"2025    ","41131108  ",창곡동,"41131",성남시 수정구,"41130",성남시,8.6509275436,100.000000000,system,2025-06-02 10:12:21.207,system,2025-06-02 10:12:21.207,GRF001
"2025    ","41131110  ",오야동,"41131",성남시 수정구,"41130",성남시,13.2134165764,200.000000000,system,2025-06-02 10:12:32.148,system,2025-06-02 10:12:32.148,GRF001
"2025    ","41196108  ",내동,"41196",부천시 오정구,"41190",부천시,0.0000000000,0.000000000,system,2025-06-02 10:12:42.759,system,2025-06-02 10:12:42.759,GRF001
"2025    ","41210102  ",철산동,"41210",광명시,"41210",광명시,0.0000000000,0.000000000,system,2025-06-02 10:12:56.162,system,2025-06-02 10:12:56.162,GRF001
"2025    ","41131111  ",심곡동,"41131",성남시 수정구,"41130",성남시,1793.2675571442,20600.000000000,system,2025-06-02 10:13:07.863,system,2025-06-02 10:13:07.863,GRF001
"2025    ","41135107  ",야탑동,"41135",성남시 분당구,"41130",성남시,93.8398776054,1100.000000000,system,2025-06-02 10:13:22.771,system,2025-06-02 10:13:22.771,GRF001
"2025    ","41131113  ",상적동,"41131",성남시 수정구,"41130",성남시,2095.7961993218,23900.000000000,system,2025-06-02 10:13:38.366,system,2025-06-02 10:13:38.366,GRF001
"2025    ","41131114  ",둔전동,"41131",성남시 수정구,"41130",성남시,0.0000000000,0.000000000,system,2025-06-02 10:13:49.204,system,2025-06-02 10:13:49.204,GRF001
"2025    ","41131116  ",금토동,"41131",성남시 수정구,"41130",성남시,8027.7562336922,92000.000000000,system,2025-06-02 10:14:05.398,system,2025-06-02 10:14:05.398,GRF001
"2025    ","41192101  ",원미동,"41192",부천시 원미구,"41190",부천시,0.0000000000,0.000000000,system,2025-06-02 10:14:15.774,system,2025-06-02 10:14:15.774,GRF001
"2025    ","41131117  ",사송동,"41131",성남시 수정구,"41130",성남시,6.6224532127,100.000000000,system,2025-06-02 10:14:26.489,system,2025-06-02 10:14:26.489,GRF001
"2025    ","41192102  ",심곡동,"41192",부천시 원미구,"41190",부천시,0.0000000000,0.000000000,system,2025-06-02 10:14:37.078,system,2025-06-02 10:14:37.078,GRF001
"2025    ","41133103  ",금광동,"41133",성남시 중원구,"41130",성남시,95.7083654404,1100.000000000,system,2025-06-02 10:14:47.427,system,2025-06-02 10:14:47.427,GRF001
"2025    ","41360106  ",삼패동,"41360",남양주시,"41360",남양주시,7146.2539372444,81600.000000000,system,2025-06-02 10:14:58.807,system,2025-06-02 10:14:58.807,GRF001
"2025    ","41150101  ",의정부동,"41150",의정부시,"41150",의정부시,4798.6144828796,55300.000000000,system,2025-06-02 10:15:11.687,system,2025-06-02 10:15:11.687,GRF001
"2025    ","41194103  ",범박동,"41194",부천시 소사구,"41190",부천시,8.8543939590,100.000000000,system,2025-06-02 10:15:26.197,system,2025-06-02 10:15:26.197,GRF001
"2025    ","41360108  ",수석동,"41360",남양주시,"41360",남양주시,510.6815233231,5800.000000000,system,2025-06-02 10:15:37.257,system,2025-06-02 10:15:37.257,GRF001
"2025    ","41196102  ",여월동,"41196",부천시 오정구,"41190",부천시,0.0000000000,0.000000000,system,2025-06-02 10:15:47.800,system,2025-06-02 10:15:47.800,GRF001
"2025    ","41150110  ",가능동,"41150",의정부시,"41150",의정부시,5296.7108697891,61900.000000000,system,2025-06-02 10:16:12.529,system,2025-06-02 10:16:12.529,GRF001
"2025    ","41150111  ",녹양동,"41150",의정부시,"41150",의정부시,254.4609742165,3200.000000000,system,2025-06-02 10:16:25.703,system,2025-06-02 10:16:25.703,GRF001
"2025    ","41150112  ",고산동,"41150",의정부시,"41150",의정부시,3013.2455811501,35300.000000000,system,2025-06-02 10:16:43.502,system,2025-06-02 10:16:43.502,GRF001
"2025    ","41171101  ",안양동,"41171",안양시 만안구,"41170",안양시,4335.2538762093,50200.000000000,system,2025-06-02 10:17:17.080,system,2025-06-02 10:17:17.080,GRF001
"2025    ","41171102  ",석수동,"41171",안양시 만안구,"41170",안양시,8977.2084822655,102500.000000000,system,2025-06-02 10:17:42.839,system,2025-06-02 10:17:42.839,GRF001
"2025    ","41171103  ",박달동,"41171",안양시 만안구,"41170",안양시,3396.0792622566,38400.000000000,system,2025-06-02 10:18:02.948,system,2025-06-02 10:18:02.948,GRF001
"2025    ","41133105  ",상대원동,"41133",성남시 중원구,"41130",성남시,1276.9189696312,14700.000000000,system,2025-06-02 10:18:19.702,system,2025-06-02 10:18:19.702,GRF001
"2025    ","41133106  ",여수동,"41133",성남시 중원구,"41130",성남시,236.2824211121,2700.000000000,system,2025-06-02 10:18:30.620,system,2025-06-02 10:18:30.620,GRF001
"2025    ","41135104  ",율동,"41135",성남시 분당구,"41130",성남시,19.7956891060,300.000000000,system,2025-06-02 10:18:43.043,system,2025-06-02 10:18:43.043,GRF001
"2025    ","41192109  ",상동,"41192",부천시 원미구,"41190",부천시,0.0000000000,0.000000000,system,2025-06-02 10:18:56.788,system,2025-06-02 10:18:56.788,GRF001
"2025    ","41135105  ",서현동,"41135",성남시 분당구,"41130",성남시,0.0000000000,0.000000000,system,2025-06-02 10:19:08.435,system,2025-06-02 10:19:08.435,GRF001
"2025    ","41135106  ",이매동,"41135",성남시 분당구,"41130",성남시,43.7638587952,500.000000000,system,2025-06-02 10:19:19.528,system,2025-06-02 10:19:19.528,GRF001
"2025    ","41135113  ",동원동,"41135",성남시 분당구,"41130",성남시,645.8662667274,7400.000000000,system,2025-06-02 10:19:31.464,system,2025-06-02 10:19:31.464,GRF001
"2025    ","41194106  ",옥길동,"41194",부천시 소사구,"41190",부천시,13.3883967400,200.000000000,system,2025-06-02 10:19:47.947,system,2025-06-02 10:19:47.947,GRF001
"2025    ","41135116  ",대장동,"41135",성남시 분당구,"41130",성남시,5754.0180439949,82200.000000000,system,2025-06-02 10:19:59.671,system,2025-06-02 10:19:59.671,GRF001
"2025    ","41192107  ",역곡동,"41192",부천시 원미구,"41190",부천시,0.0000000000,0.000000000,system,2025-06-02 10:20:10.537,system,2025-06-02 10:20:10.537,GRF001
"2025    ","41196106  ",대장동,"41196",부천시 오정구,"41190",부천시,0.0000000000,0.000000000,system,2025-06-02 10:20:26.981,system,2025-06-02 10:20:26.981,GRF001
"2025    ","41210105  ",노온사동,"41210",광명시,"41210",광명시,1421.0494704247,16200.000000000,system,2025-06-02 10:20:43.885,system,2025-06-02 10:20:43.885,GRF001
"2025    ","41210107  ",가학동,"41210",광명시,"41210",광명시,2721.7066349983,30800.000000000,system,2025-06-02 10:20:58.078,system,2025-06-02 10:20:58.078,GRF001
"2025    ","41210108  ",옥길동,"41210",광명시,"41210",광명시,0.0000000000,0.000000000,system,2025-06-02 10:21:10.555,system,2025-06-02 10:21:10.555,GRF001
"2025    ","41220101  ",서정동,"41220",평택시,"41220",평택시,0.0000000000,0.000000000,system,2025-06-02 10:21:26.074,system,2025-06-02 10:21:26.074,GRF001
"2025    ","41220102  ",장당동,"41220",평택시,"41220",평택시,0.0000000000,0.000000000,system,2025-06-02 10:21:39.300,system,2025-06-02 10:21:39.300,GRF001
"2025    ","41220103  ",모곡동,"41220",평택시,"41220",평택시,0.0000000000,0.000000000,system,2025-06-02 10:21:51.328,system,2025-06-02 10:21:51.328,GRF001
"2025    ","41285112  ",문봉동,"41285",고양시 일산동구,"41280",고양시,405.6653509140,4700.000000000,system,2025-06-02 10:22:04.012,system,2025-06-02 10:22:04.012,GRF001
"2025    ","41220110  ",지산동,"41220",평택시,"41220",평택시,132.2833185196,1600.000000000,system,2025-06-02 10:22:17.866,system,2025-06-02 10:22:17.866,GRF001
"2025    ","41220106  ",도일동,"41220",평택시,"41220",평택시,0.0000000000,0.000000000,system,2025-06-02 10:22:34.647,system,2025-06-02 10:22:34.647,GRF001
"2025    ","41220107  ",가재동,"41220",평택시,"41220",평택시,0.0000000000,0.000000000,system,2025-06-02 10:22:46.828,system,2025-06-02 10:22:46.828,GRF001
"2025    ","41220108  ",장안동,"41220",평택시,"41220",평택시,61.4051771164,700.000000000,system,2025-06-02 10:22:59.976,system,2025-06-02 10:22:59.976,GRF001
"2025    ","41220109  ",이충동,"41220",평택시,"41220",평택시,46.6335816383,700.000000000,system,2025-06-02 10:23:12.795,system,2025-06-02 10:23:12.795,GRF001
"2025    ","41220111  ",독곡동,"41220",평택시,"41220",평택시,0.0000000000,0.000000000,system,2025-06-02 10:23:24.187,system,2025-06-02 10:23:24.187,GRF001
"2025    ","41220112  ",신장동,"41220",평택시,"41220",평택시,0.0000000000,0.000000000,system,2025-06-02 10:23:36.374,system,2025-06-02 10:23:36.374,GRF001
"2025    ","41135117  ",석운동,"41135",성남시 분당구,"41130",성남시,10477.3099393845,119700.000000000,system,2025-06-02 10:23:48.740,system,2025-06-02 10:23:48.740,GRF001
"2025    ","41500107  ",안흥동,"41500",이천시,"41500",이천시,0.0000000000,0.000000000,system,2025-06-02 10:23:59.207,system,2025-06-02 10:23:59.207,GRF001
"2025    ","41135118  ",하산운동,"41135",성남시 분당구,"41130",성남시,1796.5238800049,20400.000000000,system,2025-06-02 10:24:10.384,system,2025-06-02 10:24:10.384,GRF001
"2025    ","41550114  ",금산동,"41550",안성시,"41550",안성시,0.0000000000,0.000000000,system,2025-06-02 10:24:20.374,system,2025-06-02 10:24:20.374,GRF001
"2025    ","41150102  ",호원동,"41150",의정부시,"41150",의정부시,8126.4380226135,93800.000000000,system,2025-06-02 10:24:35.203,system,2025-06-02 10:24:35.203,GRF001
"2025    ","41550115  ",연지동,"41550",안성시,"41550",안성시,0.0000000000,0.000000000,system,2025-06-02 10:24:45.226,system,2025-06-02 10:24:45.226,GRF001
"2025    ","41550116  ",대천동,"41550",안성시,"41550",안성시,0.0000000000,0.000000000,system,2025-06-02 10:24:55.553,system,2025-06-02 10:24:55.553,GRF001
"2025    ","41220122  ",신대동,"41220",평택시,"41220",평택시,6.6835551262,100.000000000,system,2025-06-02 10:25:08.099,system,2025-06-02 10:25:08.099,GRF001
"2025    ","41550117  ",서인동,"41550",안성시,"41550",안성시,0.0000000000,0.000000000,system,2025-06-02 10:25:18.136,system,2025-06-02 10:25:18.136,GRF001
"2025    ","41150104  ",신곡동,"41150",의정부시,"41150",의정부시,4926.1245427132,57200.000000000,system,2025-06-02 10:25:31.219,system,2025-06-02 10:25:31.219,GRF001
"2025    ","41150105  ",용현동,"41150",의정부시,"41150",의정부시,2137.1236910820,25000.000000000,system,2025-06-02 10:25:42.931,system,2025-06-02 10:25:42.931,GRF001
"2025    ","41196103  ",작동,"41196",부천시 오정구,"41190",부천시,0.0000000000,0.000000000,system,2025-06-02 10:25:53.482,system,2025-06-02 10:25:53.482,GRF001
"2025    ","41360340  ",수동면,"41360",남양주시,"41360",남양주시,0.0000000000,0.000000000,system,2025-06-02 10:28:20.232,system,2025-06-02 10:28:20.232,GRF001
"2025    ","41360360  ",조안면,"41360",남양주시,"41360",남양주시,0.0000000000,0.000000000,system,2025-06-02 10:29:12.309,system,2025-06-02 10:29:12.309,GRF001
"2025    ","41370101  ",오산동,"41370",오산시,"41370",오산시,0.0000000000,0.000000000,system,2025-06-02 10:29:24.747,system,2025-06-02 10:29:24.747,GRF001
"2025    ","41220128  ",고덕동,"41220",평택시,"41220",평택시,0.0000000000,0.000000000,system,2025-06-02 10:30:14.117,system,2025-06-02 10:30:14.117,GRF001
"2025    ","41220250  ",팽성읍,"41220",평택시,"41220",평택시,21976.1768469810,251900.000000000,system,2025-06-02 10:31:52.054,system,2025-06-02 10:31:52.054,GRF001
"2025    ","41220253  ",안중읍,"41220",평택시,"41220",평택시,8918.2946295738,100500.000000000,system,2025-06-02 10:34:20.805,system,2025-06-02 10:34:20.805,GRF001
"2025    ","41220256  ",포승읍,"41220",평택시,"41220",평택시,19612.8710503578,220900.000000000,system,2025-06-02 10:40:09.776,system,2025-06-02 10:40:09.776,GRF001
"2025    ","41220259  ",청북읍,"41220",평택시,"41220",평택시,16589.8676390648,188600.000000000,system,2025-06-02 10:42:39.732,system,2025-06-02 10:42:39.732,GRF001
"2025    ","41220310  ",진위면,"41220",평택시,"41220",평택시,7616.7243003845,110300.000000000,system,2025-06-02 10:45:20.444,system,2025-06-02 10:45:20.444,GRF001
"2025    ","41220320  ",서탄면,"41220",평택시,"41220",평택시,6.6372575760,100.000000000,system,2025-06-02 10:47:34.412,system,2025-06-02 10:47:34.412,GRF001
"2025    ","41220330  ",고덕면,"41220",평택시,"41220",평택시,0.0000000000,0.000000000,system,2025-06-02 10:50:15.418,system,2025-06-02 10:50:15.418,GRF001
"2025    ","41220340  ",오성면,"41220",평택시,"41220",평택시,36137.8108711243,414700.000000000,system,2025-06-02 10:51:40.196,system,2025-06-02 10:51:40.196,GRF001
"2025    ","41220370  ",현덕면,"41220",평택시,"41220",평택시,80108.2973713875,892700.000000000,system,2025-06-02 10:54:29.255,system,2025-06-02 10:54:29.255,GRF001
"2025    ","41220127  ",죽백동,"41220",평택시,"41220",평택시,0.0000000000,0.000000000,system,2025-06-02 10:54:41.629,system,2025-06-02 10:54:41.629,GRF001
"2025    ","41150106  ",민락동,"41150",의정부시,"41150",의정부시,4406.8967561722,50800.000000000,system,2025-06-02 10:54:57.097,system,2025-06-02 10:54:57.097,GRF001
"2025    ","41250102  ",지행동,"41250",동두천시,"41250",동두천시,57.9050321579,700.000000000,system,2025-06-02 10:55:10.628,system,2025-06-02 10:55:10.628,GRF001
"2025    ","41250103  ",생연동,"41250",동두천시,"41250",동두천시,563.5792102814,7000.000000000,system,2025-06-02 10:55:25.040,system,2025-06-02 10:55:25.040,GRF001
"2025    ","41250104  ",광암동,"41250",동두천시,"41250",동두천시,9582.9706935883,112600.000000000,system,2025-06-02 10:55:45.009,system,2025-06-02 10:55:45.009,GRF001
"2025    ","41250106  ",보산동,"41250",동두천시,"41250",동두천시,47.3793110847,600.000000000,system,2025-06-02 10:55:57.755,system,2025-06-02 10:55:57.755,GRF001
"2025    ","41250109  ",상봉암동,"41250",동두천시,"41250",동두천시,13124.3141713142,152900.000000000,system,2025-06-02 10:56:14.786,system,2025-06-02 10:56:14.786,GRF001
"2025    ","41250112  ",상패동,"41250",동두천시,"41250",동두천시,1498.2774243355,18000.000000000,system,2025-06-02 10:56:29.647,system,2025-06-02 10:56:29.647,GRF001
"2025    ","41250111  ",탑동동,"41250",동두천시,"41250",동두천시,24570.9476742744,289100.000000000,system,2025-06-02 10:57:02.963,system,2025-06-02 10:57:02.963,GRF001
"2025    ","41150107  ",낙양동,"41150",의정부시,"41150",의정부시,7402.0979208946,85200.000000000,system,2025-06-02 10:57:20.337,system,2025-06-02 10:57:20.337,GRF001
"2025    ","41150108  ",자일동,"41150",의정부시,"41150",의정부시,15985.7052059174,185900.000000000,system,2025-06-02 10:57:37.422,system,2025-06-02 10:57:37.422,GRF001
"2025    ","41271103  ",사동,"41271",안산시 상록구,"41270",안산시,88.8906345367,1100.000000000,system,2025-06-02 10:57:53.167,system,2025-06-02 10:57:53.167,GRF001
"2025    ","41271104  ",본오동,"41271",안산시 상록구,"41270",안산시,208.6232924461,3100.000000000,system,2025-06-02 10:58:24.928,system,2025-06-02 10:58:24.928,GRF001
"2025    ","41271105  ",팔곡이동,"41271",안산시 상록구,"41270",안산시,2205.6286935806,24700.000000000,system,2025-06-02 10:58:38.767,system,2025-06-02 10:58:38.767,GRF001
"2025    ","41271107  ",부곡동,"41271",안산시 상록구,"41270",안산시,4667.2167172432,53100.000000000,system,2025-06-02 10:58:53.212,system,2025-06-02 10:58:53.212,GRF001
"2025    ","41550101  ",봉산동,"41550",안성시,"41550",안성시,25.8864011765,300.000000000,system,2025-06-02 10:59:03.604,system,2025-06-02 10:59:03.604,GRF001
"2025    ","41550122  ",옥산동,"41550",안성시,"41550",안성시,0.0000000000,0.000000000,system,2025-06-02 10:59:14.368,system,2025-06-02 10:59:14.368,GRF001
"2025    ","41150109  ",금오동,"41150",의정부시,"41150",의정부시,1674.7484636307,19600.000000000,system,2025-06-02 10:59:28.562,system,2025-06-02 10:59:28.562,GRF001
"2025    ","41550103  ",영동,"41550",안성시,"41550",안성시,0.0000000000,0.000000000,system,2025-06-02 10:59:38.839,system,2025-06-02 10:59:38.839,GRF001
"2025    ","41150113  ",산곡동,"41150",의정부시,"41150",의정부시,31199.8008074760,359800.000000000,system,2025-06-02 10:59:54.496,system,2025-06-02 10:59:54.496,GRF001
"2025    ","41173101  ",비산동,"41173",안양시 동안구,"41170",안양시,429.1566500664,5000.000000000,system,2025-06-02 11:00:11.177,system,2025-06-02 11:00:11.177,GRF001
"2025    ","41273103  ",신길동,"41273",안산시 단원구,"41270",안산시,222.5221133232,2900.000000000,system,2025-06-02 11:00:26.686,system,2025-06-02 11:00:26.686,GRF001
"2025    ","41550129  ",신소현동,"41550",안성시,"41550",안성시,8.6894969940,100.000000000,system,2025-06-02 11:00:36.813,system,2025-06-02 11:00:36.813,GRF001
"2025    ","41173104  ",호계동,"41173",안양시 동안구,"41170",안양시,0.0000000000,0.000000000,system,2025-06-02 11:00:49.713,system,2025-06-02 11:00:49.713,GRF001
"2025    ","41590400  ",양감면,"41590",화성시,"41590",화성시,22636.0249676704,258900.000000000,system,2025-06-02 11:03:49.174,system,2025-06-02 11:03:49.174,GRF001
"2025    ","41590410  ",정남면,"41590",화성시,"41590",화성시,14938.1540207863,170400.000000000,system,2025-06-02 11:05:52.279,system,2025-06-02 11:05:52.279,GRF001
"2025    ","41194107  ",계수동,"41194",부천시 소사구,"41190",부천시,17.6571302414,200.000000000,system,2025-06-02 11:06:02.403,system,2025-06-02 11:06:02.403,GRF001
"2025    ","41196104  ",원종동,"41196",부천시 오정구,"41190",부천시,20.0988264084,300.000000000,system,2025-06-02 11:06:13.155,system,2025-06-02 11:06:13.155,GRF001
"2025    ","41273109  ",선부동,"41273",안산시 단원구,"41270",안산시,7611.9195466042,87000.000000000,system,2025-06-02 11:06:27.750,system,2025-06-02 11:06:27.750,GRF001
"2025    ","41273110  ",대부동동,"41273",안산시 단원구,"41270",안산시,44669.4745769501,490000.000000000,system,2025-06-02 11:09:39.886,system,2025-06-02 11:09:39.886,GRF001
"2025    ","41273111  ",대부북동,"41273",안산시 단원구,"41270",안산시,21963.9945611954,240900.000000000,system,2025-06-02 11:11:29.041,system,2025-06-02 11:11:29.041,GRF001
"2025    ","41273112  ",대부남동,"41273",안산시 단원구,"41270",안산시,45804.3335747719,493000.000000000,system,2025-06-02 11:13:45.090,system,2025-06-02 11:13:45.090,GRF001
"2025    ","41273113  ",선감동,"41273",안산시 단원구,"41270",안산시,7150.3240308762,79100.000000000,system,2025-06-02 11:14:52.664,system,2025-06-02 11:14:52.664,GRF001
